ISSN	Titulo	Estrato	Classificação
2318-9282	DESIDADES - REVISTA ELETRÔNICA DE DIVULGAÇÃO CIENTÍFICA DA INFÂNCIA E JUVENTUDE	B1	
2176-3070	DESTAQUES ACADÊMICOS	B1	
2611-4135	DETRITUS	B3	
1471-8847	DEVELOPING WORLD BIOETHICS	B2	
1471-8731	DEVELOPING WORLD BIOETHICS (PRINT)	B2	
0961-4524	DEVELOPMENT IN PRACTICE	A3	
0145-305X	DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY	A1	
0012-1622	DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY (PRINT)	A1	
1751-8423	DEVELOPMENTAL NEUROREHABILITATION	A3	
1751-8431	DEVELOPMENTAL NEUROREHABILITATION (ONLINE)	A3	
2526-849X	DEVIR EDUCAÇÃO	B1	
1871-4021	DIABETES & METABOLIC SYNDROME (PRINT)	B1	
1479-1641	DIABETES & VASCULAR DISEASE RESEARCH	A3	
0149-5992	DIABETES CARE	A1	
1178-7007	DIABETES, METABOLIC SYNDROME AND OBESITY: TARGETS AND THERAPY	B1	
0012-1797	DIABETES (NEW YORK, N.Y.)	A1	
1462-8902	DIABETES, OBESITY AND METABOLISM (PRINT)	A1	
0168-8227	DIABETES RESEARCH AND CLINICAL PRACTICE (PRINT)	A2	
1520-7560	DIABETES/METABOLISM RESEARCH AND REVIEWS (ONLINE)	A3	
1520-7552	DIABETES/METABOLISM RESEARCH AND REVIEWS (PRINT)	A3	
2000-625X	DIABETIC FOOT & ANKLE	A1	
1464-5491	DIABETIC MEDICINE	A3	
0742-3071	DIABETIC MEDICINE	A3	
0012-186X	DIABETOLOGIA (BERLIN)	A1	
1758-5996	DIABETOLOGY & METABOLIC SYNDROME	A4	
0732-8893	DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE	A4	
2075-4418	DIAGNOSTICS	B3	
2525-2828	DIÁLOGO COM A ECONOMIA CRIATIVA	B2	
2596-2183	DIÁLOGOS SOCIOAMBIENTAIS NA MACROMETRÓPOLE PAULISTA	B4	
1847-120X	DIFFERENTIAL EQUATIONS & APPLICATIONS	B4	
0163-2116	DIGESTIVE DISEASES AND SCIENCES	A4	
2525-698X	DIGNIDADE RE-VISTA	B3	
2178-2792	DILEMAS	A4	
2316-4034	DI@LOGUS	B1	
2178-2466	DIREITO E JUSTIÇA: REFLEXÕES SOCIOJURÍDICAS	A4	
1516-6104	DIREITO, ESTADO E SOCIEDADE (IMPRESSO)	A2	
1982-1921	DIREITOS FUNDAMENTAIS & JUSTIÇA	A1	
2447-0023	DIREITOS, TRABALHO E POLÍTICA SOCIAL	A2	
2594-2336	DIS - JOURNAL SEMESTRAL DEL DEPARTAMENTO DE DISEÑO	B2	
0963-8288	DISABILITY AND REHABILITATION	A1	
1748-3115	DISABILITY AND REHABILITATION: ASSISTIVE TECHNOLOGY	A2	
1748-3107	DISABILITY AND REHABILITATION: ASSISTIVE TECHNOLOGY	A2	
1464-5165	DISABILITY AND REHABILITATION (ONLINE)	A1	
1935-7893	DISASTER MEDICINE AND PUBLIC HEALTH PREPAREDNESS	B1	
0278-0240	DISEASE MARKERS (PRINT)	A3	
1754-8403	DISEASE MODELS & MECHANISMS	A1	
0177-5103	DISEASES OF AQUATIC ORGANISMS	A4	
0012-3706	DISEASES OF THE COLON & RECTUM	A1	
1676-0867	DISSERTAR (RIO DE JANEIRO)	B3	
2176-2724	DISTÚRBIOS DA COMUNICAÇÃO	B2	
0102-762X	DISTÚRBIOS DA COMUNICAÇÃO	B2	
1984-2376	DITO EFEITO	B3	
1983-8921	DIVERS@! (MATINHOS)	B1	
2525-5215	DIVERSITAS JOURNAL	B3	
1984-5073	DIVERSITATES	B2	
1424-2818	DIVERSITY	A4	
1044-5498	DNA AND CELL BIOLOGY	A4	
1980-8380	DOM / REVISTA DA FUNDAÇÃO DOM CABRAL	B3	
0973-614X	DONALD SCHOOL JOURNAL OF ULTRASOUND IN OBSTETRICS AND GYNECOLOGY	B4	
2594-8385	DOXA	A4	
2504-446X	DRONES	A3	
0376-8716	DRUG AND ALCOHOL DEPENDENCE	A2	
0959-5236	DRUG AND ALCOHOL REVIEW	A2	
2363-8915	DRUG METABOLISM AND PERSONALIZED THERAPY	A4	
1942-7611	DRUG TESTING AND ANALYSIS	A2	
2463-1779	DRUGS AND ADDICTIVE BEHAVIOR	B1	
0968-7637	DRUGS: EDUCATION, PREVENTION POLICY	A1	
1174-5886	DRUGS IN R&D	A4	
2177-8264	DST BRAZILIAN JOURNAL OF SEXUALLY TRANSMITTED DISEASES	C	
0103-4065	DST. JORNAL BRASILEIRO DE DOENCAS SEXUALMENTE TRANSMISSIVEIS	C	
1982-4866	DYNAMIS (FURB. ONLINE)	A4	
0179-051X	DYSPHAGIA (NEW YORK. PRINT)	A1	
2177-8310	EAD EM FOCO - REVISTA DE EDUCAÇÃO A DISTÂNCIA	A2	
1538-4667	EAR & HEARING	A1	
0378-3782	EARLY HUMAN DEVELOPMENT	A3	
1751-7885	EARLY INTERVENTION IN PSYCHIATRY (PRINT)	A3	
1794-6190	EARTH SCIENCES RESEARCH JOURNAL	B2	
2617-7188	EAST AFRICAN SCHOLARS JOURNAL OF MEDICAL SCIENCES	C	
1590-1262	EATING AND WEIGHT DISORDERS (ONLINE)	A2	
1124-4909	EATING AND WEIGHT DISORDERS (PRINTED TEXT)	A2	
1064-0266	EATING DISORDERS	B1	
1885-7019	E-BALONMANO.COM: REVISTA DE CIENCIAS DEL DEPORTE	B3	
2352-3964	EBIOMEDICINE	A1	
1647-0737	E-CADERNOS CES (ONLINE)	B3	
1754-6605	ECANCER MEDICAL JOURNAL	B1	
1983-9278	ECCOS REVISTA CIENTÍFICA (ONLINE)	A3	
0742-2822	ECHOCARDIOGRAPHY (MOUNT KISCO, N.Y. PRINT)	B2	
1678-4618	ECLÉTICA QUÍMICA	B3	
2589-5370	ECLINICALMEDICINE	A3	
1600-0587	ECOGRAPHY	A1	
1612-9202	ECOHEALTH (NEW YORK. PRINT)	A2	
1130-6378	ECOLOGÍA POLÍTICA	A3	
1470-160X	ECOLOGICAL INDICATORS	A1	
1939-9170	ECOLOGY	A1	
0367-0244	ECOLOGY OF FOOD AND NUTRITION	A4	
1982-3533	ECONOMIA E SOCIEDADE (UNICAMP)	A2	
1983-1994	ECONOMIA ENSAIOS	B2	
1570-677X	ECONOMICS AND HUMAN BIOLOGY	A2	
2150-8925	ECOSPHERE	A2	
2317-9643	ECOTOXICOLOGY AND ENVIRONMENTAL CONTAMINATION	B4	
0147-6513	ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY	A1	
0963-9292	ECOTOXICOLOGY (LONDON)	A2	
2456-8392	EDORIUM JOURNAL OF DISABILITY AND REHABILITATION	C	
2359-2087	EDUCA - REVISTA MULTIDISCIPLINAR EM EDUCAÇÃO	B1	
2176-1043	EDUCAÇÃO & LINGUAGEM (ONLINE)	A4	
2447-5971	EDUCAÇÃO BÁSICA REVISTA	B1	
2237-1648	EDUCAÇÃO, CULTURA E SOCIEDADE	B1	
1807-2194	EDUCAÇÃO E CULTURA CONTEMPORÂNEA	A2	
2447-9217	EDUCAÇÃO E CULTURA EM DEBATE	A4	
1677-6097	EDUCAÇÃO E EMANCIPAÇÃO (UFMA)	A3	
0102-6801	EDUCAÇÃO E FILOSOFIA (UFU. IMPRESSO)	A2	
1678-4634	EDUCAÇÃO E PESQUISA	A1	
1517-9702	EDUCAÇÃO E PESQUISA (USP.IMPRESSO)	A1	
2175-6236	EDUCACAO E REALIDADE	A1	
0102-1117	EDUCAÇÃO EM DEBATE (UFC)	B1	
2178-8359	EDUCACAO EM PERSPECTIVA (ONLINE)	A2	
1982-6621	EDUCAÇÃO EM REVISTA (UFMG - ONLINE)	A1	
1518-7926	EDUCAÇÃO EM REVISTA (UNESP. MARÍLIA)	B1	
2594-4002	EDUCAÇÃO, ESCOLA & SOCIEDADE (ONLINE)	B2	
2357-8424	EDUCAÇÃO (FACULDADES INTEGRADAS PROMOVE DE BRASÍLIA)	B1	
2594-4827	EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA EM REVISTA	B2	
2358-3886	EDUCAÇÃO REVISTA	B4	
1984-6444	EDUCAÇÃO (SANTA MARIA. ONLINE)	A2	
0872-7643	EDUCAÇÃO, SOCIEDADE & CULTURAS	A2	
2358-7504	EDUCAÇÃO,CIÊNCIA E SAÚDE	B3	
1514-0105	EDUCACIÓN FÍSICA Y CIENCIA	B2	
2314-2561	EDUCACIÓN FÍSICA Y CIENCIA	B2	
1575-1813	EDUCACIÓN MÉDICA (ED. IMPRESA)	A1	
2358-1468	EDUCAMAZÔNIA	B1	
0104-4060	EDUCAR EM REVISTA (IMPRESSO)	A1	
1357-6283	EDUCATION FOR HEALTH (ABINGDON. PRINT)	B2	
1473-9879	EDUCATION FOR PRIMARY CARE (PRINT)	B2	
0965-0792	EDUCATIONAL ACTION RESEARCH	A3	
0013-175X	EDUCATIONAL HORIZONS	B4	
2596-3120	EDUCVALE	B2	
1984-767X	E-HUM	B1	
2174-8292	EIDON: REVISTA ESPANHOLA DE BIOÉTICA	B3	
2183-6426	EIKON - JOURNAL ON SEMIOTICS AND CULTURE	B3	
2317-6385	EINSTEIN (SAO PAULO)	A4	
1679-4508	EINSTEIN (SÃO PAULO)	A4	
1167-1122	EJD. EUROPEAN JOURNAL OF DERMATOLOGY	A3	
0378-7796	ELECTRIC POWER SYSTEMS RESEARCH (PRINT)	A1	
1935-7524	ELECTRON J STAT	A2	
2070-5948	ELECTRONIC JOURNAL OF APPLIED STATISTICAL ANALYSIS	B1	
2050-084X	ELIFE	A1	
0922-3444	ELSEVIER (AMSTERDAM)	C	
2526-5792	EM CONSTRUÇÃO	B2	
1518-6369	EM EXTENSÃO (UFU)	B2	
1806-5864	EM FOCO (SANTARÉM)	C	
1808-5245	EM QUESTÃO	A2	
2595-7716	EM SOCIEDADE	B4	
1472-0205	EMERGENCY MEDICINE JOURNAL (PRINT)	A2	
1080-6059	EMERGING INFECTIOUS DISEASES (ONLINE)	A1	
1080-6040	EMERGING INFECTIOUS DISEASES (PRINT)	A1	
2222-1751	EMERGING MICROBES & INFECTIONS (ONLINE)	A1	
1742-7622	EMERGING THEMES IN EPIDEMIOLOGY	A3	
2317-2606	ENCICLOPEDIA BIOSFERA	B4	
1559-0100	ENDOCRINE	A4	
1355-008X	ENDOCRINE (BASINGSTOKE)	A4	
2049-3614	ENDOCRINE CONNECTIONS	A4	
1871-5303	ENDOCRINE, METABOLIC AND IMMUNE DISORDERS. DRUG TARGETS	B2	
1530-891X	ENDOCRINE PRACTICE	A2	
0743-5800	ENDOCRINE RESEARCH	B3	
1351-0088	ENDOCRINE-RELATED CANCER	A1	
2473-0815	ENDOCRINOLOGY & METABOLISM INTERNATIONAL JOURNAL	C	
0013-7227	ENDOCRINOLOGY (PHILADELPHIA)	A2	
2196-9736	ENDOSCOPY INTERNATIONAL OPEN	B3	
0013-726X	ENDOSCOPY (STUTTGART)	A1	
1996-1073	ENERGIES (BASEL)	A2	
2352-4847	ENERGY REPORTS	A2	
2214-6296	ENERGY RESEARCH & SOCIAL SCIENCE	A1	
1519-339X	ENFERMAGEM ATUAL	B1	
2447-2034	ENFERMAGEM ATUAL IN DERME	B1	
2526-9720	ENFERMAGEM BRASIL	B2	
1678-2410	ENFERMAGEM BRASIL	B2	
2177-4285	ENFERMAGEM EM FOCO	B1	
2357-707X	ENFERMAGEM EM FOCO	B1	
2358-4661	ENFERMAGEM OBSTÉTRICA	B3	
0104-4419	ENFERMAGEM REVISTA	B1	
2238-7218	ENFERMAGEM REVISTA	B1	
1409-4568	ENFERMERÍA ACTUAL DE COSTA RICA	B1	
1130-8621	ENFERMERÍA CLÍNICA	B2	
1699-0641	ENFERMERÍA COMUNITARIA	B1	
1695-6141	ENFERMERÍA GLOBAL	B1	
1413-4152	ENGENHARIA SANITÁRIA E AMBIENTAL	A4	
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	A4	
2378-5438	ENLIVEN: JOURNAL OF DIETETICS RESEARCH AND NUTRITION	B3	
2178-695X	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
1415-6938	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
1983-7011	ENSINO, SAÚDE E AMBIENTE	B1	
1983-0572	ENTOMOBRASILIS (VASSOURAS)	B4	
0013-8703	ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA (PRINT)	A2	
0171-8177	ENTOMOLOGIA GENERALIS	A1	
0013-872X	ENTOMOLOGICAL NEWS	B3	
1692-0074	ENTORNO GEOGRAFICO	A3	
2179-3514	ENTREMEIOS	B1	
1099-4300	ENTROPY (BASEL. ONLINE)	A2	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
0160-4120	ENVIRONMENT INTERNATIONAL	A1	
0893-6692	ENVIRONMENTAL AND MOLECULAR MUTAGENESIS (PRINT)	A2	
2211-4645	ENVIRONMENTAL DEVELOPMENT	A1	
1476-069X	ENVIRONMENTAL HEALTH (LONDON. 2002. ONLINE)	A1	
0091-6765	ENVIRONMENTAL HEALTH PERSPECTIVES	A1	
0195-9255	ENVIRONMENTAL IMPACT ASSESSMENT REVIEW	A1	
1573-2959	ENVIRONMENTAL MONITORING AND ASSESSMENT (DORDRECHT. ONLINE)	A3	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
2215-1532	ENVIRONMENTAL NANOTECHNOLOGY, MONITORING & MANAGEMENT	A1	
0269-7491	ENVIRONMENTAL POLLUTION (1987)	A1	
1935-3049	ENVIRONMENTAL RESEARCH JOURNAL	B3	
1748-9326	ENVIRONMENTAL RESEARCH LETTERS	A1	
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
1462-9011	ENVIRONMENTAL SCIENCE & POLICY	A1	
0013-936X	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1	
2328-8930	ENVIRONMENTAL SCIENCE & TECHNOLOGY LETTERS	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
0959-3330	ENVIRONMENTAL TECHNOLOGY	A2	
1382-6689	ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY	A2	
1614-7499	ENVIRONMETAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL (INTERNET)	A2	
1180-4009	ENVIRONMETRICS (LONDON. ONT.)	A4	
1099-095X	ENVIRONMETRICS (LONDON, ONT. ONLINE)	A4	
2526-9798	EOFTALMO (ONLINE)	B4	
2359-3962	E-OFTALMO.CBO: REVISTA DIGITAL DE OFTALMOLOGIA	B4	
1755-4365	EPIDEMICS	A3	
1120-9763	EPIDEMIOLOGIA E PREVENZIONE	B2	
1679-4974	EPIDEMIOLOGIA E SERVICOS DE SAUDE	A3	
2237-9622	EPIDEMIOLOGIA E SERVIÇOS DE SAÚDE	A3	
2161-962X	EPIDEMIOLOGIC METHODS	B2	
0193-936X	EPIDEMIOLOGIC REVIEWS	A2	
1469-4409	EPIDEMIOLOGY AND INFECTION (ONLINE)	A4	
0950-2688	EPIDEMIOLOGY AND INFECTION (PRINT)	A4	
2045-7960	EPIDEMIOLOGY AND PSYCHIATRIC SCIENCES	A2	
1044-3983	EPIDEMIOLOGY (CAMBRIDGE, MASS., PRINT)	A1	
2161-1165	EPIDEMIOLOGY: OPEN ACCESS	C	
1750-1911	EPIGENOMICS	A2	
0013-9580	EPILEPSIA (COPENHAGEN)	A1	
1528-1167	EPILEPSIA (COPENHAGEN. ONLINE)	A1	
1525-5050	EPILEPSY & BEHAVIOR (PRINT)	A3	
0425-1644	EQUINE VETERINARY JOURNAL	A1	
1010-2728	ERGONOMICS SOUTHERN AFRICA	C	
2312-0541	ERJ OPEN RESEARCH	A1	
1414-8145	ESCOLA ANNA NERY	B1	
2177-9465	ESCOLA ANNA NERY. REVISTA DE ENFERMAGEM	B1	
2256-1269	ESCUELA DE ESTÚDIOS DE GÉNERO	B3	
1315-0006	ESPACIO ABIERTO (CARACAS. 1992)	A4	
0798-1015	ESPACIOS (CARACAS)	C	
1516-9375	ESPAÇO E GEOGRAFIA (UNB)	A3	
0103-3832	ESPAÇO PARA A SAÚDE	B4	
1517-7130	ESPAÇO PARA A SAÚDE - REVISTA DE SAÚDE PÚBLICA DO PARANÁ	B4	
1517-5081	ESPECIARIA (UESC)	C	
1809-1296	ESPORTE E SOCIEDADE	B1	
1516-6406	ESSENTIA (SOBRAL/CE)	B3	
1809-046X	ESTAÇÃO CIENTÍFICA (FESJF. ONLINE)	A1	
1980-6051	ESTAÇÃO CIENTÍFICA (JUIZ DE FORA. IMPRESSO)	A1	
1415-7128	ESTILOS DA CLÍNICA (USP. IMPRESSO)	A3	
2595-7007	ESTIMA	B1	
1806-3144	ESTIMA: BRAZILIAN JOURNAL OF ENTEROSTOMAL THERAPY	B1	
1680-9289	ESTOMATOLOGÍA INTEGRADA	C	
0272-7714	ESTUARINE, COASTAL AND SHELF SCIENCE (PRINT)	A2	
1806-9592	ESTUDOS AVANÇADOS (USP)	A1	
0103-4014	ESTUDOS AVANÇADOS (USP)	A1	
2237-941X	ESTUDOS CONTEMPORANEOS DA SUBJETIVIDADE	B1	
2316-4018	ESTUDOS DE LITERATURA BRASILEIRA CONTEMPORÂNEA	A1	
0100-3437	ESTUDOS DE PSICANÁLISE (IMPRESSO)	B1	
1982-0275	ESTUDOS DE PSICOLOGIA	A1	
1678-4669	ESTUDOS DE PSICOLOGIA (NATAL. ONLINE)	A1	
0103-166X	ESTUDOS DE PSICOLOGIA (PUCCAMP. IMPRESSO)	A1	
1982-4718	ESTUDOS DE SOCIOLOGIA	B1	
1414-0144	ESTUDOS DE SOCIOLOGIA (SÃO PAULO)	B1	
1808-4281	ESTUDOS E PESQUISAS EM PSICOLOGIA (ONLINE)	A2	
1676-3041	ESTUDOS E PESQUISAS EM PSICOLOGIA (UERJ. IMPRESSO)	A2	
1516-3296	ESTUDOS E PESQUISAS. INFORMAÇÃO DEMOGRÁFICA E SOCIOECONÔMICA	C	
1806-9584	ESTUDOS FEMINISTAS	A1	
0104-026X	ESTUDOS FEMINISTAS	A1	
2178-1494	ESTUDOS HISTÓRICOS	A1	
2178-2962	ESTUDOS IAT (INSTITUTO ANÍSIO TEIXEIRA)	B2	
2316-2171	ESTUDOS INTERDISCIPLINARES DO ENVELHECIMENTO - PORTO ALEGRE	A3	
2236-6407	ESTUDOS INTERDISCIPLINARES EM PSICOLOGIA	A3	
1517-2473	ESTUDOS INTERDISCIPLINARES SOBRE O ENVELHECIMENTO	A3	
1413-0939	ESTUDOS LINGUÍSTICOS (SÃO PAULO. 1978)	A2	
0425-4082	ESTUDOS UNIVERSITARIOS	B2	
1677-2954	ETHIC@ (UFSC)	A2	
1559-4343	ETHICAL HUMAN PSYCHOLOGY AND PSYCHIATRY	B3	
1049-510X	ETHNICITY & DISEASE	B1	
1355-7858	ETHNICITY & HEALTH (PRINT)	A4	
2159-8126	ETHNOBIOLOGY LETTERS	A4	
1745-7823	ETHNOGRAPHY AND EDUCATION (PRINT)	B1	
2448-1998	ETHNOSCIENTIA	C	
1988-7973	ETICA DE LOS CUIDADOS	B3	
1807-7285	ÉTICA REVISTA	C	
2182-2891	ETNOGRÁFICA	A1	
0873-6561	ETNOGRÁFICA (LISBOA)	A1	
1852-0707	E-UNIVERSITAS - U.N.R. - JOURNAL	C	
2218-0559	EUREKA	B2	
2286-4822	EUROPEAN ACADEMIC RESEARCH	C	
0937-4477	EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY	A2	
1818-6300	EUROPEAN ARCHIVES OF PAEDIATRIC DENTISTRY (PRINT)	A4	
0940-1334	EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE	A2	
1018-8827	EUROPEAN CHILD & ADOLESCENT PSYCHIATRY	A1	
1438-2377	EUROPEAN FOOD RESEARCH AND TECHNOLOGY	A2	
1878-7649	EUROPEAN GERIATRIC MEDICINE	B1	
0195-668X	EUROPEAN HEART JOURNAL	A1	
1522-9645	EUROPEAN HEART JOURNAL	A1	
2047-2404	EUROPEAN HEART JOURNAL CARDIOVASCULAR IMAGING	A1	
1520-765X	EUROPEAN HEART JOURNAL SUPPLEMENTS	B1	
1613-9372	EUROPEAN JOURNAL OF AGEING (PRINT)	A2	
1439-6319	EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY (PRINT)	A2	
0959-8049	EUROPEAN JOURNAL OF CANCER	A1	
1365-2354	EUROPEAN JOURNAL OF CANCER CARE	A3	
0961-5423	EUROPEAN JOURNAL OF CANCER CARE (ENGLISH ED. PRINT)	A3	
0959-8278	EUROPEAN JOURNAL OF CANCER PREVENTION	A2	
1010-7940	EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY	A1	
0171-9335	EUROPEAN JOURNAL OF CELL BIOLOGY (PRINT)	A1	
1365-2362	EUROPEAN JOURNAL OF CLINICAL INVESTIGATION	A2	
0954-3007	EUROPEAN JOURNAL OF CLINICAL NUTRITION	A1	
0031-6970	EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY	A3	
1432-1041	EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY (INTERNET)	A3	
1396-5883	EUROPEAN JOURNAL OF DENTAL EDUCATION	A3	
1305-7464	EUROPEAN JOURNAL OF DENTISTRY (ONLINE)	A4	
1305-7456	EUROPEAN JOURNAL OF DENTISTRY (PRINT)	A4	
0957-8811	EUROPEAN JOURNAL OF DEVELOPMENT RESEARCH	A2	
0804-4643	EUROPEAN JOURNAL OF ENDOCRINOLOGY	A1	
1479-683X	EUROPEAN JOURNAL OF ENDOCRINOLOGY	A1	
0393-2990	EUROPEAN JOURNAL OF EPIDEMIOLOGY	A1	
0954-691X	EUROPEAN JOURNAL OF GASTROENTEROLOGY & HEPATOLOGY	B1	
0392-2936	EUROPEAN JOURNAL OF GYNAECOLOGICAL ONCOLOGY	B2	
0902-4441	EUROPEAN JOURNAL OF HAEMATOLOGY	B1	
2047-9956	EUROPEAN JOURNAL OF HOSPITAL PHARMACY: SCIENCE AND PRACTICE	A4	
1018-4813	EUROPEAN JOURNAL OF HUMAN GENETICS	A2	
1769-7212	EUROPEAN JOURNAL OF MEDICAL GENETICS	B1	
0223-5234	EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY	A1	
1468-1331	EUROPEAN JOURNAL OF NEUROLOGY	A1	
1351-5101	EUROPEAN JOURNAL OF NEUROLOGY (PRINT)	A1	
1436-6207	EUROPEAN JOURNAL OF NUTRITION	A1	
0301-2115	EUROPEAN JOURNAL OF OBSTETRICS, GYNECOLOGY, AND REPRODUCTIVE BIOLOGY	A4	
1462-3889	EUROPEAN JOURNAL OF ONCOLOGY NURSING	A1	
0909-8836	EUROPEAN JOURNAL OF ORAL SCIENCES	A2	
1090-3801	EUROPEAN JOURNAL OF PAIN	A1	
0340-6199	EUROPEAN JOURNAL OF PEDIATRICS	A2	
0928-0987	EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES	A1	
0014-2999	EUROPEAN JOURNAL OF PHARMACOLOGY	A3	
1973-9087	EUROPEAN JOURNAL OF PHYSICAL AND REHABILITATION MEDICINE (TESTO STAMPATO)	A2	
2167-9177	EUROPEAN JOURNAL OF PHYSIOTHERAPY (ONLINE)	B1	
2330-8230	EUROPEAN JOURNAL OF PREVENTIVE MEDICINE	C	
1101-1262	EUROPEAN JOURNAL OF PUBLIC HEALTH	A1	
1746-1391	EUROPEAN JOURNAL OF SPORT SCIENCE (PRINT)	A1	
0748-7983	EUROPEAN JOURNAL OF SURGICAL ONCOLOGY	A1	
1078-5884	EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY	A1	
2053-4248	EUROPEAN MEDICAL JOURNAL: NEPHROLOGY	C	
0924-977X	EUROPEAN NEUROPSYCHOPHARMACOLOGY	A1	
2045-5275	EUROPEAN ONCOLOGY & HAEMATOLOGY	B3	
0924-9338	EUROPEAN PSYCHIATRY (PARIS)	A2	
0938-7994	EUROPEAN RADIOLOGY	A1	
1399-3003	EUROPEAN RESPIRATORY JOURNAL	A1	
1857-7431	EUROPEAN SCIENTIFIC JOURNAL	C	
1560-7917	EUROSURVEILLANCE (ENGLISH ED. ONLINE)	A1	
0149-7189	EVALUATION AND PROGRAM PLANNING	A1	
1741-4288	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (ONLINE)	A3	
1741-427X	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (PRINT)	A3	
1356-5524	EVIDENCE-BASED MEDICINE	A3	
2236-6059	EVIDÊNCIA - CIÊNCIA E BIOTECNOLOGIA	B1	
2526-4389	EVIDENCIA & ENFERMAGEM	B4	
1697-638X	EVIDENTIA: REVISTA DE ENFERMERÍA BASADA EN LA EVIDENCIA	B3	
1752-4571	EVOLUTIONARY APPLICATIONS	A1	
1752-4563	EVOLUTIONARY APPLICATIONS: EVOLUTIONARY APPROACHES TO ENVIRONMENTAL, BIOMEDICAL AND SOCIO-ECONOMIC ISSUES	A1	
2330-2933	EVOLUTIONARY BEHAVIORAL SCIENCES	B1	
0874-5560	EX AEQUO (OEIRAS)	B2	
1982-2413	EXPERIÊNCIAS EM ENSINO DE CIÊNCIAS (UFRGS)	B1	
0168-8162	EXPERIMENTAL & APPLIED ACAROLOGY	A3	
1572-9702	EXPERIMENTAL & APPLIED ACAROLOGY (DORDRECHT. ONLINE)	A3	
1535-3702	EXPERIMENTAL BIOLOGY AND MEDICINE (MAYWOOD, N.J.: PRINT)	A3	
0014-4827	EXPERIMENTAL CELL RESEARCH	A4	
0014-4835	EXPERIMENTAL EYE RESEARCH	A2	
0531-5565	EXPERIMENTAL GERONTOLOGY	A3	
0014-4886	EXPERIMENTAL NEUROLOGY	A1	
0014-4894	EXPERIMENTAL PARASITOLOGY	A4	
1746-0441	EXPERT OPINION ON DRUG DISCOVERY (PRINT)	A1	
2167-8707	EXPERT OPINION ON ORPHAN DRUGS	A3	
1354-3776	EXPERT OPINION ON THERAPEUTIC PATENTS	A1	
1744-7674	EXPERT OPINION ON THERAPEUTIC PATENTS	A1	
1478-7210	EXPERT REVIEW OF ANTI-INFECTIVE THERAPY	A2	
1744-8336	EXPERT REVIEW OF ANTI-INFECTIVE THERAPY (ONLINE)	A2	
1744-666X	EXPERT REVIEW OF CLINICAL IMMUNOLOGY	A3	
1751-2433	EXPERT REVIEW OF CLINICAL PHARMACOLOGY	A2	
1473-7159	EXPERT REVIEW OF MOLECULAR DIAGNOSTICS	A1	
1473-7167	EXPERT REVIEW OF PHARMACOECONOMICS & OUTCOMES RESEARCH	A3	
1747-6348	EXPERT REVIEW OF RESPIRATORY MEDICINE	A3	
1476-0584	EXPERT REVIEW OF VACCINES	A1	
0266-4720	EXPERT SYSTEMS (PRINT)	A3	
1550-8307	EXPLORE (NEW YORK, N.Y.)	B1	
2358-8195	EXPRESSA EXTENSÃO	B3	
1414-4190	EXPRESSA EXTENSÃO (UFPEL)	B3	
2358-7180	EXTENSÃO EM FOCO	B3	
1982-4432	EXTENSÃO EM FOCO (CURITIBA)	B3	
2525-5347	EXTENSÃO EM REVISTA	B2	
0104-4397	EXTENSAO (PUCMG)	C	
1807-0221	EXTENSIO: REVISTA ELETRÔNICA DE EXTENSÃO	B1	
2318-3640	EXTRAMUROS - REVISTA DE EXTENSÃO DA UNIVASF	B3	
0950-222X	EYE (LONDON. 1987)	A2	
1984-6975	FACES (FACE/FUMEC)	A4	
