ISSN	Titulo	Estrato	Classificação
0013-8703	ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA (PRINT)	A2	
1099-4300	ENTROPY (BASEL. ONLINE)	A2	
1944-7450	ENVIONMETAL PROGRESS & SUSTAINABLE ENERGY	A3	
1927-0496	ENVIRONMENT AND NATURAL RESOURCES RESEARCH	B2	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
1573-2975	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
0160-4120	ENVIRONMENT INTERNATIONAL	A1	
0893-6692	ENVIRONMENTAL AND MOLECULAR MUTAGENESIS (PRINT)	A2	
2667-0100	ENVIRONMENTAL CHALLENGES	C	
1610-3661	ENVIRONMENTAL CHEMISTRY LETTERS	A1	
1610-3653	ENVIRONMENTAL CHEMISTRY LETTERS (PRINT)	A1	
2211-4645	ENVIRONMENTAL DEVELOPMENT	A1	
1866-6299	ENVIRONMENTAL EARTH SCIENCES (INTERNET)	A2	
1866-6280	ENVIRONMENTAL EARTH SCIENCES (PRINT)	A2	
1582-9596	ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL (PRINT)	B1	
1092-8758	ENVIRONMENTAL ENGINEERING SCIENCE	A4	
2051-803X	ENVIRONMENTAL GEOTECHNICS	A2	
0195-9255	ENVIRONMENTAL IMPACT ASSESSMENT REVIEW	A1	
0364-152X	ENVIRONMENTAL MANAGEMENT (NEW YORK)	A2	
1573-2959	ENVIRONMENTAL MONITORING AND ASSESSMENT (DORDRECHT. ONLINE)	A3	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
2215-1532	ENVIRONMENTAL NANOTECHNOLOGY, MONITORING & MANAGEMENT	A1	
2519-1055	ENVIRONMENTAL POLLUTION AND PROTECTION	C	
0269-7491	ENVIRONMENTAL POLLUTION (1987)	A1	
1944-7442	ENVIRONMENTAL PROGRESS & SUSTAINABLE ENERGY (PRINT)	A3	
1520-6483	ENVIRONMENTAL QUALITY MANAGEMENT	A4	
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
1462-9011	ENVIRONMENTAL SCIENCE & POLICY	A1	
0013-936X	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
2053-1400	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY	A1	
1479-487X	ENVIRONMENTAL TECHNOLOGY	A2	
0959-3330	ENVIRONMENTAL TECHNOLOGY	A2	
2352-1864	ENVIRONMENTAL TECHNOLOGY & INNOVATION	A2	
0730-7268	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	A2	
1382-6689	ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY	A2	
0711-6780	ENVIRONMENTS (WATERLOO)	B3	
1614-7499	ENVIRONMETAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL (INTERNET)	A2	
0141-0229	ENZYME AND MICROBIAL TECHNOLOGY	A2	
2090-0406	ENZYME RESEARCH (PRINT)	A4	
0920-1211	EPILEPSY RESEARCH	A3	
2491-9292	EPJ NUCLEAR SCIENCES & TECHNOLOGIES	B2	
1286-4854	EPL (EUROPHYSICS LETTERS)	A3	
1618-7229	E-POLYMERS	A4	
2238-2542	E-REVISTA LOGO	A3	
0798-1015	ESPACIOS (CARACAS)	C	
1517-7130	ESPAÇO PARA A SAÚDE - REVISTA DE SAÚDE PÚBLICA DO PARANÁ	B4	
0103-4014	ESTUDOS AVANÇADOS (USP)	A1	
1646-4974	ESTUDOS EM COMUNICACAO	A4	
0080-0244	ESTUDOS GEOLÓGICOS. SÉRIE B, ESTUDOS E PESQUISAS (UFPE)	B3	
1792-8036	ETASR - ENGINEERING, TECHNOLOGY & APPLIED SCIENCE RESEARCH	B1	
1128-6598	EUR J ONCOL	B4	
2286-4822	EUROPEAN ACADEMIC RESEARCH	C	
0175-7571	EUROPEAN BIOPHYSICS JOURNAL	A4	
2548-0839	EUROPEAN ENDODONTIC JOURNAL	B3	
1438-2377	EUROPEAN FOOD RESEARCH AND TECHNOLOGY	A2	
2304-9693	EUROPEAN INTERNATIONAL JOURNAL OF SCIENCE AND TECHNOLOGY	C	
2449-8955	EUROPEAN JOURNAL OF BIOLOGICAL RESEARCH	B2	
2349-8870	EUROPEAN JOURNAL OF BIOMEDICAL AND PHARMACEUTICAL SCIENCES	C	
1305-7464	EUROPEAN JOURNAL OF DENTISTRY (ONLINE)	A4	
0804-4643	EUROPEAN JOURNAL OF ENDOCRINOLOGY	A1	
1753-3562	EUROPEAN JOURNAL OF GLASS SCIENCE AND TECHOLOGY. PART B. PHYSICS AND CHEMISTRY OF GLASSES	B1	
1611-4426	EUROPEAN JOURNAL OF HORTICULTURAL SCIENCE (2003. PRINT)	A4	
1434-1948	EUROPEAN JOURNAL OF INORGANIC CHEMISTRY (PRINT)	A3	
1438-7697	EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY (PRINT)	A2	
0997-7538	EUROPEAN JOURNAL OF MECHANICS. A, SOLIDS	A2	
0223-5234	EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY	A1	
2231-0894	EUROPEAN JOURNAL OF MEDICINAL PLANTS	B3	
1619-7070	EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING (PRINT)	A1	
1434-193X	EUROPEAN JOURNAL OF ORGANIC CHEMISTRY (PRINT)	A3	
0928-0987	EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES	A1	
0939-6411	EUROPEAN JOURNAL OF PHARMACEUTICS AND BIOPHARMACEUTICS	A1	
0014-2999	EUROPEAN JOURNAL OF PHARMACOLOGY	A3	
0143-0807	EUROPEAN JOURNAL OF PHYSICS (PRINT)	A3	
0720-048X	EUROPEAN JOURNAL OF RADIOLOGY	A2	
1450-216X	EUROPEAN JOURNAL OF SCIENTIFIC RESEARCH	C	
0018-3768	EUROPEAN JOURNAL OF WOOD AND WOOD PRODUCTS	A2	
2190-5444	EUROPEAN PHYSICAL JOURNAL PLUS	A2	
0014-3057	EUROPEAN POLYMER JOURNAL	A1	
1741-427X	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (PRINT)	A3	
2236-6059	EVIDÊNCIA - CIÊNCIA E BIOTECNOLOGIA	B1	
0014-3820	EVOLUTION (LANCASTER, PA.)	A1	
2640-9690	EVOLUTIONS IN MECHANICAL ENGINEERING	C	
1984-3151	E-XACTA (BELO HORIZONTE)	B3	
1982-2413	EXPERIÊNCIAS EM ENSINO DE CIÊNCIAS (UFRGS)	B1	
0014-4797	EXPERIMENTAL AGRICULTURE (PRINT)	A3	
1812-9269	EXPERIMENTAL ONCOLOGY	B3	
0014-4894	EXPERIMENTAL PARASITOLOGY	A4	
0958-0670	EXPERIMENTAL PHYSIOLOGY (PRINT)	A3	
0894-1777	EXPERIMENTAL THERMAL AND FLUID SCIENCE	A1	
1742-5247	EXPERT OPINION ON DRUG DELIVERY (PRINT)	A1	
1354-3776	EXPERT OPINION ON THERAPEUTIC PATENTS	A1	
1788-618X	EXPRESS POLYMER LETTERS	A1	
2358-8195	EXPRESSA EXTENSÃO	B3	
2358-7180	EXTENSÃO EM FOCO	B3	
2674-9319	EXTENSÃO TECNOLÓGICA (ONLINE)	C	
1807-0221	EXTENSIO: REVISTA ELETRÔNICA DE EXTENSÃO	B1	
2674-550X	FAG JOURNAL OF HEALTH (FJH)	B3	
1359-6640	FARADAY DISCUSSIONS	A3	
8756-758X	FATIGUE & FRACTURE OF ENGINEERING MATERIALS & STRUCTURES (PRINT)	A2	
1460-2695	FATIGUE & FRACTURE OF ENGINEERING MATERIALS AND STRUCTURES	A2	
1567-1356	FEMS YEAST RESEARCH	A3	
1567-1364	FEMS YEAST RESEARCH (ONLINE)	A3	
2311-5637	FERMENTATION	A3	
1981-240X	FERRAMENTAL (CURITIBA)	B4	
2079-6439	FIBERS	A4	
1229-9197	FIBERS AND POLYMERS	A2	
1230-3666	FIBRES & TEXTILES IN EASTERN EUROPE	B1	
0015-1882	FILTRATION & SEPARATION	B2	
0308-0501	FIRE AND MATERIALS	A3	
0379-7112	FIRE SAFETY JOURNAL	A2	
0015-2684	FIRE TECHNOLOGY	A3	
1050-4648	FISH & SHELLFISH IMMUNOLOGY (PRINT)	A1	
2452-2627	FLATCHEM	A1	
0882-5734	FLAVOUR AND FRAGRANCE JOURNAL (PRINT)	A3	
2179-8087	FLORAM	B3	
1982-4688	FLORESTA (ONLINE) (CURITIBA)	B2	
0955-5986	FLOW MEASUREMENT AND INSTRUMENTATION	A3	
1386-6184	FLOW, TURBULENCE AND COMBUSTION	A2	
0378-3812	FLUID PHASE EQUILIBRIA	A1	
2045-8118	FLUIDS AND BARRIERS OF THE CNS	A2	
1451-2092	FME TRANSACTIONS	A4	
2042-6496	FOOD & FUNCTION	A2	
2042-650X	FOOD & FUNCTIOON	A2	
1944-0049	FOOD ADDITIVES & CONTAMINANTS. PART A. CHEMISTRY, ANALYSIS, CONTROL, EXPOSURE & RISK ASSESSMENT (PRINT)	A2	
1936-976X	FOOD ANALYTICAL METHODS (INTERNET)	A1	
1936-9751	FOOD ANALYTICAL METHODS (PRINT)	A1	
0954-0105	FOOD AND AGRICULTURAL IMMUNOLOGY	A3	
1935-5149	FOOD AND BIOPROCESS TECHNOLOGY (ONLINE)	A1	
1935-5130	FOOD AND BIOPROCESS TECHNOLOGY (PRINT)	A1	
0960-3085	FOOD AND BIOPRODUCTS PROCESSING	A1	
0278-6915	FOOD AND CHEMICAL TOXICOLOGY	A1	
1557-1858	FOOD BIOPHYSICS	A2	
2212-4292	FOOD BIOSCIENCE	A2	
0308-8146	FOOD CHEMISTRY	A1	
0956-7135	FOOD CONTROL	A1	
1866-7910	FOOD ENGINEERING REVIEWS	A1	
0268-005X	FOOD HYDROCOLLOIDS	A1	
0740-0020	FOOD MICROBIOLOGY (PRINT)	A1	
2214-2894	FOOD PACKAGING AND SHELF LIFE	A2	
2381-182X	FOOD PROCESSING & TECHNOLOGY	B2	
0950-3293	FOOD QUALITY AND PREFERENCE	A1	
0963-9969	FOOD RESEARCH INTERNATIONAL	A1	
8755-9129	FOOD REVIEWS INTERNATIONAL (PRINT)	A1	
2048-7177	FOOD SCIENCE & NUTRITION	A4	
0101-2061	FOOD SCIENCE & TECHNOLOGY (IMPRESSO)	B1	
1096-1127	FOOD SCIENCE & TECHNOLOGY (ONLINE)	A1	
1226-7708	FOOD SCIENCE AND BIOTECHNOLOGY (SEOUL)	A4	
2573-167X	FOOD SCIENCE AND NUTRITION STUDIES	C	
1330-9862	FOOD TECHNOLOGY AND BIOTECHNOLOGY	A3	
2304-8158	FOODS	A2	
0379-0738	FORENSIC SCIENCE INTERNATIONAL	A2	
1980-0827	FÓRUM AMBIENTAL DA ALTA PAULISTA	A2	
0015-9018	FOUNDATIONS OF PHYSICS	A4	
2504-3110	FRACTAL AND FRACTIONAL	B2	
1971-8993	FRATTURA E INTEGRITA STRUTTURALE	B1	
2238-8869	FRONTEIRAS: JOURNAL OF SOCIAL, TECHNOLOGICAL AND ENVIRONMENTAL SCIENCE	A4	
2296-4185	FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY	A3	
2296-634X	FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY	A2	
2235-2988	FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY	A2	
2296-2646	FRONTIERS IN CHEMISTRY	A3	
2296-598X	FRONTIERS IN ENERGY RESEARCH	A3	
2296-665X	FRONTIERS IN ENVIRONMENTAL SCIENCE	A2	
2296-7745	FRONTIERS IN MARINE SCIENCE	A2	
2296-8016	FRONTIERS IN MATERIALS	A3	
1664-302X	FRONTIERS IN MICROBIOLOGY (ONLINE)	A2	
2234-943X	FRONTIERS IN ONCOLOGY	A4	
2296-424X	FRONTIERS IN PHYSICS	B1	
1664-042X	FRONTIERS IN PHYSIOLOGY	A2	
1664-462X	FRONTIERS IN PLANT SCIENCE	A1	
2571-581X	FRONTIERS IN SUSTAINABLE FOOD SYSTEMS	B1	
1662-5137	FRONTIERS IN SYSTEMS NEUROSCIENCE	A1	
2096-0255	FRONTIERS OF ENGINEERING MANAGEMENT	B2	
2095-0470	FRONTIERS OF PHYSICS (ONLINE)	A4	
1615-6846	FUEL CELLS (WEINHEIM. PRINT)	A3	
0016-2361	FUEL (GUILDFORD)	A1	
0378-3820	FUEL PROCESSING TECHNOLOGY	A1	
2175-7437	FULL DENTISTRY IN SCIENCE	B4	
1536-383X	FULLERENES, NANOTUBES, AND CARBON NANOSTRUCTURES	B1	
1445-4408	FUNCTIONAL PLANT BIOLOGY (PRINT)	A2	
0169-2968	FUNDAMENTA INFORMATICAE	A1	
1878-6146	FUNGAL BIOLOGY	A2	
0920-3796	FUSION ENGINEERING AND DESIGN	A2	
1536-1055	FUSION SCIENCE AND TECHNOLOGY	A3	
1746-0913	FUTURE MICROBIOLOGY (PRINT)	A3	
1616-8658	FUZZY INFORMATION AND ENGINEERING	A1	
2310-2861	GELS	B2	
0363-6771	GENERAL DENTISTRY	B2	
1676-5680	GENETICS AND MOLECULAR RESEARCH	B2	
1981-9021	GEO UERJ (2007)	A1	
0016-6995	GEOBIOS (LYON)	A3	
0102-9800	GEOCHIMICA BRASILIENSIS	B2	
1980-900X	GEOCIÊNCIAS (SÃO PAULO. ONLINE)	B2	
0016-7061	GEODERMA (AMSTERDAM)	A1	
2352-0094	GEODERMA REGIONAL	A3	
0016-7169	GEOFÍSICA INTERNACIONAL	A4	
2236-4994	GEOGRAFIA ENSINO & PESQUISA	A2	
1677-8049	GEOGRAFIA (UFPI)	B1	
1519-874X	GEOLOGIA USP. SÉRIE CIENTÍFICA	B2	
2316-9095	GEOLOGIA USP. SÉRIE CIENTÍFICA (ONLINE)	B2	
0072-1050	GEOLOGICAL JOURNAL (CHICHESTER)	A3	
0305-8719	GEOLOGICAL SOCIETY SPECIAL PUBLICATION	A2	
2161-7538	GEOMATERIALS	B2	
0149-0451	GEOMICROBIOLOGY JOURNAL	A3	
0104-4486	GEONOMOS	B3	
0956-540X	GEOPHYSICAL JOURNAL INTERNATIONAL (PRINT)	A2	
1072-6349	GEOSYNTHETICS INTERNATIONAL	A2	
1751-7613	GEOSYNTHETICS INTERNATIONAL (ONLINE)	A2	
0960-3182	GEOTECHNICAL AND GEOLOGICAL ENGINEERING	A2	
0266-1144	GEOTEXTILES AND GEOMEMBRANES	A1	
1806-9649	GESTÃO & PRODUÇÃO	B1	
0104-530X	GESTÃO & PRODUÇÃO (UFSCAR. IMPRESSO)	B1	
2176-5308	GESTÃO & REGIONALIDADE (ONLINE)	A4	
2446-6875	GESTÃO E DESENVOLVIMENTO (ONLINE)	B1	
2178-8030	GESTAO E PLANEJAMENTO	A4	
2056-6646	GLOBAL CHALLENGES	A2	
2349-0292	GLOBAL JOURNAL OF ADVANCED ENGINEERING TECHNOLOGIES AND SCIENCES	C	
2409-5818	GLOBAL JOURNAL OF ENERGY TECHNOLOGY RESEARCH UPDATES	B4	
2348-8034	GLOBAL JOURNAL OF ENGINEERING SCIENCE AND RESEARCHES	C	
2383-3866	GLOBAL JOURNAL OF ENVIRONMENTAL SCIENCE AND MANAGEMENT	A3	
2249-4618	GLOBAL JOURNAL OF MEDICAL RESEARCH	B1	
0975-5861	GLOBAL JOURNAL OF RESEARCHES IN ENGINEERING	B3	
2249-4596	GLOBAL JOURNAL OF RESEARCHES IN ENGINEERING: CIVIL AND STRUCTURAL ENGINEERING	C	
1790-7632	GLOBAL NEST JOURNAL	B1	
0282-0080	GLYCOCONJUGATE JOURNAL	A3	
1988-4214	GRASAS Y ACEITES	B1	
0017-3495	GRASAS Y ACEITES (SEVILLA)	B1	
1463-9262	GREEN CHEMISTRY (PRINT)	A1	
2191-9550	GREEN PROCESSING AND SYNTHESIS	A4	
2152-3878	GREENHOUSE GASES: SCIENCE AND TECHNOLOGY	A4	
2352-801X	GROUNDWATER FOR SUSTAINABLE DEVELOPMENT	A2	
0017-9078	HEALTH PHYSICS (1958)	B2	
0947-7411	HEAT AND MASS TRANSFER	A2	
0392-8764	HEAT AND TECHNOLOGY	A3	
2405-8440	HELIYON	A4	
2571-9408	HERITAGE	B1	
0018-084X	HERPETOLOGICAL REVIEW	B3	
0895-7959	HIGH PRESSURE RESEARCH	B1	
0101-9171	HIGIENE ALIMENTAR	B4	
2652-2837	HISTORY, PHILOSOPHY AND SCIENCE TEACHING NEWSLETTE	B3	
1519-8634	HOLOS ENVIRONMENT (ONLINE)	B4	
1518-1634	HOLOS (NATAL. IMPRESSO)	A1	
1807-1600	HOLOS (NATAL. ONLINE)	A1	
0018-3830	HOLZFORSCHUNG (BERLIN. PRINT)	A2	
1806-9991	HORTICULTURA BRASILEIRA	B2	
2311-7524	HORTICULTURAE	A3	
1867-2493	HTM JOURNAL OF HEAT TREATMENT AND MATERIALS	B1	
1080-7039	HUMAN AND ECOLOGICAL RISK ASSESSMENT	A3	
1090-8471	HUMAN FACTORS AND ERGONOMICS IN MANUFACTURING	A3	
2358-8322	HUMANIDADES & INOVAÇÃO	B2	
1809-1628	HUMANIDADES & TECNOLOGIA EM REVISTA (FINOM)	B2	
0018-8158	HYDROBIOLOGIA (THE HAGUE. PRINT)	A2	
0304-386X	HYDROMETALLURGY (AMSTERDAM)	A1	
0304-3843	HYPERFINE INTERACTIONS	B2	
2175-8018	IBEROAMERICAN JOURNAL OF INDUSTRIAL ENGINEERING	B2	
2169-3536	IEEE ACCESS	A3	
2156-3381	IEEE JOURNAL OF PHOTOVOLTAICS	A1	
1041-1135	IEEE PHOTONICS TECHNOLOGY LETTERS	A2	
1558-1748	IEEE SENSORS JOURNAL	A1	
1530-437X	IEEE SENSORS JOURNAL	A1	
1937-9234	IEEE SYSTEMS JOURNAL	A1	
1051-8223	IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY (PRINT)	A3	
1070-9878	IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION	A2	
0018-9464	IEEE TRANSACTIONS ON MAGNETICS	A3	
0018-9499	IEEE TRANSACTIONS ON NUCLEAR SCIENCE	A2	
0093-3813	IEEE TRANSACTIONS ON PLASMA SCIENCE	B1	
1751-8644	IET CONTROL THEORY & APPLICATIONS (PRINT)	A1	
1751-8741	IET NANOBIOTECHNOLOGY (PRINT)	A4	
2446-8231	IHERINGIA SÉRIE BOTÂNICA	B3	
2227-2712	IJET: INTERNATIONAL JOURNAL OF ENGINEERING & TECHNOLOGY	C	
0892-3973	IMMUNOPHARMACOLOGY AND IMMUNOTOXICOLOGY	A4	
1461-5517	IMPACT ASSESSMENT AND PROJECT APPRAISAL (PRINT)	A2	
2321-8843	IMPACT: INTERNATIONAL JOURNAL OF RESEARCH IN ENGINEERING & TECHNOLOGY	B2	
2675-5610	IMPLANTNEWS REABILITAÇÃO ORAL	C	
2447-7567	IMPLANTNEWSPERIO INTERNATIONAL JOURNAL	C	
1054-5476	IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY. PLANT	A3	
2249-555X	INDIAN JOURNAL OF APPLIED RESEARCH	C	
0970-9290	INDIAN JOURNAL OF DENTAL RESEARCH	B2	
0975-1017	INDIAN JOURNAL OF ENGINEERING & MATERIALS SCIENCES	B1	
0046-8991	INDIAN JOURNAL OF MICROBIOLOGY	A4	
0019-5596	INDIAN JOURNAL OF PURE & APPLIED PHYSICS	A2	
1678-7250	INDÚSTRIA DE LATICÍNIOS	C	
0888-5885	INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH	A1	
1931-8421	INDUSTRIAL BIOTECHNOLOGY	B2	
1550-9087	INDUSTRIAL BIOTECHNOLOGY (NEW ROCHELLE)	B2	
0926-6690	INDUSTRIAL CROPS AND PRODUCTS (PRINT)	A1	
2178-0110	INDUSTRIAL HEATING	B4	
0036-8792	INDUSTRIAL LUBRICATION AND TRIBOLOGY	B1	
2595-9549	INFINITUM	B1	
0360-3997	INFLAMMATION	A3	
0950-5849	INFORMATION AND SOFTWARE TECHNOLOGY	A1	
0718-3291	INGENIARE. REVISTA CHILENA DE INGENIERÍA (IMPRESA)	B3	
2215-2652	INGENIERÍA	B2	
0120-5609	INGENIERIA E INVESTIGACION	B1	
1815-5901	INGENIERÍA ENERGÉTICA	B3	
1794-9165	INGENIERIA Y CIENCIA	B4	
2176-9192	INICIAÇÃO CIENTÍFICA (CESUMAR )	B3	
2352-0949	INNOVATIONS IN CORROSION AND MATERIALS SCIENCE. FORMERLY: RECENT PATENTS ON CORROSION SCIENCE	B3	
1466-8564	INNOVATIVE FOOD SCIENCE & EMERGING TECHNOLOGIES	A1	
0020-1669	INORGANIC CHEMISTRY	A1	
1387-7003	INORGANIC CHEMISTRY COMMUNICATIONS	A3	
0020-1693	INORGANICA CHIMICA ACTA (TESTO STAMPATO)	A2	
2317-2460	INOVA SAÚDE	B3	
2075-4450	INSECTS	A2	
1354-2575	INSIGHT (NORTHAMPTON)	A4	
2447-6811	INSTITUTO DE ENGENHARIA NUCLEAR: PROGRESS REPORT	B4	
1735-1472	INT J ENVIRON SCI TE	A2	
1551-3777	INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT	A2	
2056-8339	INTEGRATIVE FOOD, NUTRITION AND METABOLISM (IFNM)	C	
1137-3601	INTELIGENCIA ARTIFICIAL	B4	
1988-3064	INTELIGÊNCIA ARTIFICIAL	B4	
1984-042X	INTERAÇÕES (CAMPO GRANDE)	A3	
0378-1844	INTERCIENCIA (CARACAS)	B2	
1980-0894	INTERFACEHS (ED. PORTUGUÊS)	B2	
2359-4934	INTERFACES CIENTÍFICAS - EXATAS E TECNOLÓGICAS	C	
0966-9795	INTERMETALLICS (BARKING)	A3	
0964-8305	INTERNATIONAL BIODETERIORATION & BIODEGRADATION	A1	
0735-1933	INTERNATIONAL COMMUNICATIONS IN HEAT AND MASS TRANSFER	A1	
1929-2732	INTERNATIONAL CONFERENCE ON ENVIRONMENTAL POLLUTION AND REMEDIATION	B4	
0958-6946	INTERNATIONAL DAIRY JOURNAL	A2	
2455-295X	INTERNATIONAL EDUCATIONAL SCIENTIFIC RESEARCH JOURNAL	C	
1365-2591	INTERNATIONAL ENDODONTIC JOURNAL ONLINE	A1	
0143-2885	INTERNATIONAL ENDODONTIC JOURNAL (PRINT)	A1	
2231-7546	INTERNATIONAL FOOD RESEARCH JOURNAL	B1	
1985-4668	INTERNATIONAL FOOD RESEARCH JOURNAL	B1	
0268-3768	INTERNATIONAL JOURNAL, ADVANCED MANUFACTURING TECHNOLOGY	A2	
1863-0383	INTERNATIONAL JOURNAL: EMERGING TECHNOLOGIES IN LEARNING	A2	
2411-2933	INTERNATIONAL JOURNAL FOR INNOVATION EDUCATION AND RESEARCH	C	
0143-7496	INTERNATIONAL JOURNAL OF ADHESION AND ADHESIVES	A2	
0976-2612	INTERNATIONAL JOURNAL OF ADVANCED BIOTECHNOLOGY AND RESEARCH (PRINT)	B3	
2456-3676	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING AND MANAGEMENT RESEARCH	C	
2456-1908	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING RESEARCH AND SCIENCE	C	
2349-6495	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING RESEARCH AND SCIENCE	C	
1433-3015	INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY (INTERNET)	A2	
2320-5407	INTERNATIONAL JOURNAL OF ADVANCED RESEARCH	C	
2349-0403	INTERNATIONAL JOURNAL OF ADVANCED RESEARCH IN CHEMICAL SCIENCE	B2	
2249-9954	INTERNATIONAL JOURNAL OF ADVANCED SCIENTIFIC AND TECHNICAL RESEARCH	C	
2231-1963	INTERNATIONAL JOURNAL OF ADVANCES IN ENGINEERING AND TECHNOLOGY	A3	
2595-3931	INTERNATIONAL JOURNAL OF ADVANCES IN MEDICAL BIOTECHNOLOGY (IJAMB)	B3	
2321-9009	INTERNATIONAL JOURNAL OF ADVANCES IN SCIENCE ENGINEERING AND TECHNOLOGY (ONLINE)	C	
1743-5455	INTERNATIONAL JOURNAL OF AERODYNAMICS	B3	
0924-8579	INTERNATIONAL JOURNAL OF ANTIMICROBIAL AGENTS (PRINT)	A1	
2349-5103	INTERNATIONAL JOURNAL OF APPLIED AND COMPUTATIONAL MATHEMATICS (PRINT)	A4	
1546-542X	INTERNATIONAL JOURNAL OF APPLIED CERAMIC TECHNOLOGY	A3	
1744-7402	INTERNATIONAL JOURNAL OF APPLIED CERAMIC TECHNOLOGY (ONLINE)	A3	
1383-5416	INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS	B1	
2041-1286	INTERNATIONAL JOURNAL OF APPLIED GLASS SCIENCE (PRINT)	A3	
1301-9724	INTERNATIONAL JOURNAL OF APPLIED THERMODYNAMICS	A4	
1558-3058	INTERNATIONAL JOURNAL OF ARCHITECTURAL HERITAGE	A1	
1473-5504	INTERNATIONAL JOURNAL OF ASTROBIOLOGY (PRINT)	A3	
1740-7524	INTERNATIONAL JOURNAL OF AUTOMATION AND CONTROL	A3	
0141-8130	INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES	A1	
0020-7128	INTERNATIONAL JOURNAL OF BIOMETEOROLOGY (PRINT)	A2	
2573-2838	INTERNATIONAL JOURNAL OF BIOSENSORS & BIOELECTRONICS	C	
2476-2377	INTERNATIONAL JOURNAL OF CANCER RESEARCH & THERAPY	C	
1364-0461	INTERNATIONAL JOURNAL OF CAST METALS RESEARCH	A3	
2578-3270	INTERNATIONAL JOURNAL OF CERAMIC ENGINEERING & SCIENCE	B3	
1687-806X	INTERNATIONAL JOURNAL OF CHEMICAL ENGENEERING	A4	
1687-8078	INTERNATIONAL JOURNAL OF CHEMICAL ENGINEERING	A4	
2010-0221	INTERNATIONAL JOURNAL OF CHEMICAL ENGINEERING AND APPLICATIONS	B2	
0538-8066	INTERNATIONAL JOURNAL OF CHEMICAL KINETICS	B2	
1097-4601	INTERNATIONAL JOURNAL OF CHEMICAL KINETICS	B2	
1542-6580	INTERNATIONAL JOURNAL OF CHEMICAL REACTOR ENGINEERING	B1	
1735-0522	INTERNATIONAL JOURNAL OF CIVIL ENGINEERING	A4	
0899-8418	INTERNATIONAL JOURNAL OF CLIMATOLOGY	A1	
1097-0088	INTERNATIONAL JOURNAL OF CLIMATOLOGY	A1	
1939-5833	INTERNATIONAL JOURNAL OF CLINICAL DENTISTRY	B4	
0166-5162	INTERNATIONAL JOURNAL OF COAL GEOLOGY	A1	
1939-2699	INTERNATIONAL JOURNAL OF COAL PREPARATION AND UTILIZATION	A3	
1757-2665	INTERNATIONAL JOURNAL OF COMPUTER AIDED ENGINEERING AND TECHNOLOGY (ONLINE)	B2	
0975-8887	INTERNATIONAL JOURNAL OF COMPUTER APPLICATIONS	C	
2067-8223	INTERNATIONAL JOURNAL OF CONSERVATION SCIENCE	A3	
2005-4092	INTERNATIONAL JOURNAL OF CONTROL, AUTOMATION AND SYSTEMS	A3	
1687-9325	INTERNATIONAL JOURNAL OF CORROSION	A4	
0142-5463	INTERNATIONAL JOURNAL OF COSMETIC SCIENCE (PRINT)	A3	
2395-5775	INTERNATIONAL JOURNAL OF CURRENT INNOVATION RESEARCH	C	
2395-6429	INTERNATIONAL JOURNAL OF CURRENT MEDICAL AND PHARMACEUTICAL RESEARCH	C	
2319-7706	INTERNATIONAL JOURNAL OF CURRENT MICROBIOLOGY AND APPLIED SCIENCES	C	
0975-833X	INTERNATIONAL JOURNAL OF CURRENT RESEARCH	C	
