ISSN	Titulo	Estrato	Classificação
0140-9174	MANAGEMENT RESEARCH NEWS	B4	
2040-8269	MANAGEMENT RESEARCH REVIEW	A1	
2040-8277	MANAGEMENT RESEARCH REVIEW	A1	
0025-1909	MANAGEMENT SCIENCE	A1	
0143-6570	MANAGERIAL AND DECISION ECONOMICS	A3	
1099-1468	MANAGERIAL AND DECISION ECONOMICS (ONLINE)	A3	
0268-6902	MANAGERIAL AUDITING JOURNAL	A2	
0307-4358	MANAGERIAL FINANCE	A2	
2236-5435	MANUAL THERAPY, POSTUROLOGY & REHABILITATION JOURNAL	B2	
1323-1650	MARINE AND FRESHWATER RESEARCH	A2	
0025-326X	MARINE POLLUTION BULLETIN.	A1	
2334-5985	MARINE RESOURCE ECONOMICS	A1	
1479-2931	MARITIME ECONOMICS & LOGISTICS (PRINT)	A1	
0308-8839	MARITIME POLICY AND MANAGEMENT	A1	
2525-8176	MARKETING & TOURISM REVIEW	B1	
0263-4503	MARKETING INTELLIGENCE & PLANNING	A1	
0923-0645	MARKETING LETTERS	A2	
1534-973X	MARKETING MANAGEMENT JOURNAL	B1	
1470-5931	MARKETING THEORY	A1	
2318-9657	MARX E O MARXISMO	A3	
1517-7076	MATÉRIA (UFRJ)	B1	
0254-0584	MATERIALS CHEMISTRY AND PHYSICS	A2	
1980-5373	MATERIALS RESEARCH	A2	
0025-5408	MATERIALS RESEARCH BULLETIN	A1	
2053-1591	MATERIALS RESEARCH EXPRESS	A4	
1516-1439	MATERIALS RESEARCH (SÃO CARLOS. IMPRESSO)	A2	
0928-4931	MATERIALS SCIENCE & ENGINEERING. C, BIOMIMETIC MATERIALS, SENSORS AND SYSTEMS (PRINT)	A1	
1662-9752	MATERIALS SCIENCE FORUM (ONLINE)	B3	
1331-0623	MATHEMATICAL COMMUNICATIONS	A3	
0170-4214	MATHEMATICAL METHODS IN THE APPLIED SCIENCES	A3	
1024-123X	MATHEMATICAL PROBLEMS IN ENGINEERING (PRINT)	A2	
2227-7390	MATHEMATICS	B1	
0378-4754	MATHEMATICS AND COMPUTERS IN SIMULATION (PRINT)	A4	
1982-8160	MATRIZES	A1	
0263-2241	MEASUREMENT (LONDON. PRINT)	A1	
1368-3047	MEASURING BUSINESS EXCELLENCE	A4	
0309-1740	MEAT SCIENCE	A1	
2183-5462	MEDIA & JORNALISMO	A4	
2038-3010	MEDIA EDUCATION	B1	
2179-9571	MEDIAÇÃO	B3	
1989-0494	MEDIACIONES SOCIALES	A4	
2176-6665	MEDIAÇÕES - REVISTA DE CIÊNCIAS SOCIAIS	A4	
1741-0444	MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING (ONLINE)	A3	
1369-3786	MEDICAL MYCOLOGY (OXFORD. PRINT)	A1	
2176-7262	MEDICINA (RIBEIRAO PRETO. ONLINE)	A3	
1536-5964	MEDICINE (BALTIMORE)	A3	
0025-7974	MEDICINE (BALTIMORE, MD.)	A3	
2049-372X	MEDITARI ACCOUNTANCY RESEARCH	A1	
2039-9340	MEDITERRANEAN JOURNAL OF SOCIAL SCIENCES	C	
2039-2117	MEDITERRANEAN JOURNAL OF SOCIAL SCIENCES (ONLINE)	C	
2356-9271	MEGA JOURNAL OF BUSINESS RESEARCH	B3	
2675-3065	MEIO AMBIENTE (BRASIL)	C	
1678-8060	MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (ONLINE)	A4	
1984-2201	MERCATOR (FORTALEZA. ONLINE)	A1	
1518-1219	MERIDIANO 47 (UNB)	A3	
2175-2753	META: AVALIAÇÃO	A4	
2526-5229	METAXY	A4	
2340-8413	METHAODOS.REVISTA DE CIENCIAS SOCIALES	A3	
0026-1270	METHODS OF INFORMATION IN MEDICINE	A3	
2236-2762	MÉTIS: HISTÓRIA & CULTURA	A3	
2525-3867	MÉTODOS E PESQUISA EM ADMINISTRAÇÃO	B3	
1047-8485	METROPOLITAN UNIVERSITIES	B1	
0882-4010	MICROBIAL PATHOGENESIS	A3	
0026-265X	MICROCHEMICAL JOURNAL (PRINT)	A2	
0968-4328	MICRON (OXFORD. 1993)	A3	
2076-2607	MICROORGANISMS	A3	
2474-9621	MIDDLE ATLANTIC REVIEW OF LATIN AMERICAN STUDIES	B2	
0266-6138	MIDWIFERY	A1	
0026-3672	MIKROCHIMICA ACTA (1966. PRINT)	A1	
0026-4148	MILITARY REVIEW	B3	
0938-8249	MIR. MANAGEMENT INTERNATIONAL REVIEW (1990)	A1	
2594-9187	MISES	B3	
2318-0811	MISES: REVISTA INTERDISCIPLINAR DE FILOSOFIA, DIREITO E ECONOMIA	B3	
2447-0244	MISSÕES: REVISTA DE CIÊNCIAS HUMANAS E SOCIAIS	B1	
1532-9194	MIT SLOAN MANAGEMENT REVIEW	A1	
1381-2386	MITIGATION AND ADAPTATION STRATEGIES FOR GLOBAL CHANGE	A2	
2447-3073	MIX SUSTENTÁVEL (ONLINE)	A3	
1080-6598	MLN	A3	
2237-3217	MNEMOSINE REVISTA	B4	
1286-4692	M@N@GEMENT	A3	
1745-0101	MOBILITIES	A1	
1982-615X	MODAPALAVRA E-PERIÓDICO	A2	
1574-1699	MODEL ASSISTED STATISTICS AND APPLICATIONS	B4	
1687-5591	MODELLING AND SIMULATION IN ENGINEERING	A4	
1913-1852	MODERN APPLIED SCIENCE	C	
1913-1844	MODERN APPLIED SCIENCE	C	
2152-7261	MODERN ECONOMY	A4	
2152-7245	MODERN ECONOMY	A4	
2333-2581	MODERN ENVIRONMENTAL SCIENCE AND ENGINEERING	B3	
2631-3871	MODERN SUPPLY CHAIN RESEARCH AND APPLICATIONS	B2	
0161-5890	MOLECULAR IMMUNOLOGY	A4	
0893-7648	MOLECULAR NEUROBIOLOGY	A1	
1613-4125	MOLECULAR NUTRITION & FOOD RESEARCH (PRINT)	A1	
1420-3049	MOLECULES (BASEL. ONLINE)	A2	
2316-3100	MOMENTO - DIÁLOGOS EM EDUCAÇÃO	A4	
1678-0795	MOMENTUM (ATIBAIA)	B2	
2316-8323	MONÇÕES: REVISTA DE RELAÇÕES INTERNACIONAIS DA UFGD	A4	
0035-8711	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY (PRINT)	A1	
1983-7801	MOSAICO (GOIÂNIA)	A4	
2178-7719	MOSAICO REVISTA MULTIDISCIPLINAR DE HUMANIDADES	A4	
2176-8943	MOSAICO (RIO DE JANEIRO)	A3	
2594-6463	MOTRICIDADES: REVISTA DA SOCIEDADE DE PESQUISA QUALITATIVA EM MOTRICIDADE HUMANA	B1	
1981-7207	MOUSEION (UNILASALLE)	B2	
2675-3162	MOVENDO IDEIAS	C	
1517-199X	MOVENDO IDÉIAS (UNAMA)	A4	
2358-9205	MOVIMENTAÇÃO	B2	
2359-3296	MOVIMENTO - REVISTA DE EDUCAÇÃO	A4	
0104-754X	MOVIMENTO (UFRGS. IMPRESSO)	B1	
0935-9915	MREV MANAGEMENT REVUE	A4	
2238-7196	MUITAS VOZES	B2	
1525-383X	MULTINATIONAL BUSINESS REVIEW	A2	
2359-6902	MULTI-SCIENCE JOURNAL	B4	
2595-6590	MULTI-SCIENCE RESEARCH	B3	
2447-9276	MULTITEMAS	B1	
1414-512X	MULTITEMAS (UCDB)	B1	
1515-5994	MUNDO AGRARIO (LA PLATA)	A4	
2525-5819	MUNDO LIVRE: REVISTA MULTIDISCIPLINAR DISCENTE	B3	
1807-8095	MUNDOPM (CURITIBA)	B4	
2175-2052	MUNDORAMA	A4	
1390-9193	MUNDOS PLURALES: REVISTA LATINOAMERICANA DE POLÍTICAS Y ACCIÓN PÚBLICA	A4	
2177-7314	MURAL INTERNACIONAL	B1	
2238-5436	MUSEOLOGIA & INTERDISCIPLINARIDADE	B3	
1984-3917	MUSEOLOGIA E PATRIMÔNIO	B3	
0122-0268	MVZ CORDOBA	B2	
0027-5514	MYCOLOGIA	A2	
2475-2657	NAFSA RESEARCH SYMPOSIUM SERIES	B4	
2688-4011	NANO SELECT	C	
1353-7113	NATIONALISM AND ETHNIC POLITICS	A4	
2318-7670	NATIVA	B4	
1573-0840	NATURAL HAZARDS (DORDRECHT. ONLINE)	A2	
1478-6419	NATURAL PRODUCT RESEARCH (PRINT)	A3	
1478-6427	NATURAL PRODUCTS RESEARCH	A3	
2237-9290	NATURAL RESOURCES	B2	
2318-2881	NATURE AND CONSERVATION	C	
1087-0156	NATURE BIOTECHNOLOGY (PRINT)	A1	
2398-9629	NATURE SUSTAINABILITY	A1	
1981-4526	NAU LITERÁRIA	A4	
2237-7840	NAU SOCIAL	B2	
0100-1248	NAVIGATOR (RIO DE JANEIRO)	B1	
2237-4558	NAVUS REVISTA DE GESTÃO E TECNOLOGIA	A4	
2178-6259	NEGÓCIOS EM PROJEÇÃO	B2	
1678-8052	NEOTROPICAL ENTOMOLOGY	A4	
1982-0224	NEOTROPICAL ICHTHYOLOGY (ONLINE)	A3	
2192-6670	NETWORK MODELING ANALYSIS IN HEALTH INFORMATICS AND BIOINFORMATICS	B1	
0941-0643	NEURAL COMPUTING & APPLICATIONS (PRINT)	A2	
1673-5374	NEURAL REGENERATION RESEARCH.	A4	
0959-4965	NEUROREPORT (OXFORD)	B3	
0149-7634	NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS	A1	
0161-813X	NEUROTOXICOLOGY (PARK FOREST SOUTH)	A2	
2331-6055	NEUTROSOPHIC SETS AND SYSTEMS	A4	
2717-8722	NEW CHALLENGES IN ACCOUNTING AND FINANCE	B4	
0028-4793	NEW ENGLAND JOURNAL OF MEDICINE (PRINT)	A1	
2154-7343	NEW PERSPECTIVES (TAYLOR & FRANCIS)	A4	
0028-646X	NEW PHYTOLOGIST (PRINT)	A1	
1516-9022	NEXOS ECONÔMICOS	B2	
1578-6730	NÓMADAS (MADRID)	A2	
1807-3840	NOMOS (FORTALEZA)	A1	
0899-7640	NONPROFIT AND VOLUNTARY SECTOR QUARTERLY	A1	
1542-7854	NONPROFIT MANAGEMENT AND LEADERSHIP JOURNAL	A2	
2318-1966	NORUS - NOVOS RUMOS SOCIOLÓGICOS	B1	
2318-3721	NORUS - NOVOS RUMOS SOCIOLÓGICOS (IMPRESSO)	B1	
1516-5477	NOTANDUM (USP)	B1	
1980-5381	NOVA ECONOMIA (UFMG)	A2	
0103-6351	NOVA ECONOMIA (UFMG. IMPRESSO)	A2	
1516-6481	NOVOS CADERNOS NAEA	B2	
2179-7536	NOVOS CADERNOS NAEA	B2	
0101-3300	NOVOS ESTUDOS CEBRAP (IMPRESSO)	A1	
1980-5403	NOVOS ESTUDOS CEBRAP (ONLINE)	A1	
2175-0491	NOVOS ESTUDOS JURÍDICOS (ONLINE)	A1	
1413-2117	NOVOS ESTUDOS JURÍDICOS (UNIVALI)	A2	
1984-879X	NUCLEUS ANIMALIUM	B4	
2175-1463	NUCLEUS ANIMALIUM (ONLINE)	B4	
1678-6602	NUCLEUS (ITUVERAVA. IMPRESSO)	B4	
1982-2278	NUCLEUS (ITUVERAVA. ONLINE)	B4	
1626-0252	NUEVO MUNDO MUNDOS NUEVOS	A1	
2236-6296	NUMEN: REVISTA DE ESTUDOS E PESQUISA DA RELIGIÃO	A3	
2572-8474	NURSING & CARE OPEN ACCESS JOURNAL	B2	
1676-2274	NUTRIÇÃO EM PAUTA	B2	
0211-6057	NUTRICION CLINICA Y DIETETICA HOSPITALARIA	B2	
1743-7075	NUTRITION & METABOLISM	A3	
1028-415X	NUTRITIONAL NEUROSCIENCE	A2	
2707-1642	ÑEMITYRA	C	
0103-8125	O ALFERES	B4	
2525-6750	O ECO DA GRADUAÇÃO	B3	
0102-4809	O EIXO E A RODA (UFMG)	A2	
0031-1057	O PAPEL (SÃO PAULO)	B2	
2238-9091	O SOCIAL EM QUESTÃO (ONLINE)	A1	
1657-7558	OASIS (UNIVERSIDAD EXTERNADO DE COLOMBIA)	A2	
0960-8923	OBESITY SURGERY	A1	
1982-4564	OBSERVATÓRIO DA JURISDIÇÃO CONSTITUCIONAL	B3	
1696-8352	OBSERVATORIO DE LA ECONOMÍA LATINOAMERICANA	A4	
1984-4891	OBSERVATORIUM	A3	
0964-5691	OCEAN & COASTAL MANAGEMENT	A2	
1988-2483	OÍDLES (MÁLAGA)	A4	
2236-8493	OIKOS: FAMÍLIA E SOCIEDADE EM DEBATE	A2	
1808-0235	OIKOS (RIO DE JANEIRO)	A4	
0101-5273	OIKOS (VIÇOSA, MG)	A2	
1982-3878	OKARA : GEOGRAFIA EM DEBATE (UFPB)	A2	
1984-0187	OLHAR DE PROFESOR	B1	
2317-7853	OLH@RES - REVISTA ELETRÔNICA DO DEPARTAMENTO DE EDUCAÇÃO DA UNIFESP	A4	
2526-6314	OLIMPIANOS - JOURNAL OF OLYMPIC STUDIES	B3	
1468-4527	ONLINE INFORMATION REVIEW	A2	
1852-3854	ONTEAIKEN. BOLETÍN SOBRE PRÁCTICAS Y ESTUDIOS DE ACCIÓN COLECTIVA	B2	
1012-1587	OPCIÓN (MARACAIBO)	A3	
2690-487X	OPEN ACCESS JOURNAL OF BIOMEDICAL SCIENCE	C	
2329-3284	OPEN JOURNAL OF BUSINESS AND MANAGEMENT (OJBM)	B1	
2675-5157	OPEN MINDS INTERNATIONAL JOURNAL	C	
2304-070X	OPEN PRAXIS	A1	
1979-3561	OPERATIONS AND SUPPLY CHAIN MANAGEMENT	A4	
2214-7160	OPERATIONS RESEARCH PERSPECTIVES	A1	
1807-0191	OPINIÃO PÚBLICA	A1	
0104-6276	OPINIÃO PÚBLICA (UNICAMP. IMPRESSO)	A1	
0925-3467	OPTICAL MATERIALS (AMSTERDAM. PRINT)	A3	
1389-4420	OPTIMIZATION AND ENGINEERING (PRINT)	A2	
1862-4472	OPTIMIZATION LETTERS (PRINT)	A3	
1602-1622	ORAL HEALTH & PREVENTIVE DENTISTRY	A4	
2212-4403	ORAL SURGERY, ORAL MEDICINE, ORAL PATHOLOGY AND ORAL RADIOLOGY	A2	
1984-6428	ORBITAL: THE ELECTRONIC JOURNAL OF CHEMISTRY	B3	
0169-1368	ORE GEOLOGY REVIEWS	A1	
1519-0110	ORG & DEMO (UNESP. MARÍLIA)	B1	
1566-1199	ORGANIC ELECTRONICS (PRINT)	A1	
2238-2593	ORGANICOM	A4	
1807-1236	ORGANICOM (USP)	A4	
1413-585X	ORGANIZAÇÕES & SOCIEDADE	A2	
1984-9230	ORGANIZAÇÕES & SOCIEDADE (ONLINE)	A2	
2318-9223	ORGANIZAÇÕES E SUSTENTABILIDADE	B2	
1982-8756	ORGANIZAÇÕES EM CONTEXTO	A3	
1809-1040	ORGANIZAÇÕES EM CONTEXTO	A3	
2238-6890	ORGANIZAÇÕES RURAIS & AGROINDUSTRIAIS	B1	
1517-3879	ORGANIZAÇÕES RURAIS & AGROINDUSTRIAIS	B1	
1086-0266	ORGANIZATION & ENVIRONMENT	A1	
1350-5084	ORGANIZATION (LONDON)	A1	
1047-7039	ORGANIZATION SCIENCE (PROVIDENCE, R.I.)	A1	
0170-8406	ORGANIZATION STUDIES	A1	
0749-5978	ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES	A1	
2447-536X	ORNAMENTAL HORTICULTURE	B3	
0030-5944	ORTODONTIA	B4	
1851-4715	OTRA ECONOMÍA	A3	
2542-0240	OUTLINES OF GLOBAL TRANSFORMATIONS: POLITICS, ECONOMICS, LAW	B2	
1636-3671	OUTRE-TERRE	B2	
1808-8031	OUTROS TEMPOS	A3	
2014-7708	OXÍMORA REVISTA INTERNACIONAL DE ÉTICA Y POLÍTICA	B1	
2007-3607	PAAKAT: REVISTA DE TECNOLOGIA Y SOCIEDAD	B1	
0894-3214	PACKAGING TECHNOLOGY & SCIENCE (PRINT)	A3	
1611-2490	PADDY AND WATER ENVIRONMENT	A2	
0873-5670	PÁGINAS A & B. ARQUIVOS & BIBLIOTECAS	A4	
2183-6671	PÁGINAS A&B ARQUIVOS E BIBLIOTECAS	A4	
1982-6109	PAIDÉI@ (SANTOS)	A4	
2316-9605	PAIDÉIA	B4	
1982-4327	PAIDÉIA (USP. ONLINE)	A1	
0103-863X	PAIDÉIA (USP. RIBEIRAO PRETO. IMPRESSO)	A1	
0104-6098	PAISAGEM E AMBIENTE	A3	
2055-1045	PALGRAVE COMMUNICATIONS	A1	
1452-595X	PANOECONOMICUS	A2	
1414-8161	PANORAMA ACADÊMICO (UNEB)	B4	
1807-0205	PAPÉIS AVULSOS DE ZOOLOGIA (ONLINE)	B2	
0122-4409	PAPEL POLÍTICO (PRINT)	A2	
1516-9111	PAPERS DO NAEA (UFPA)	B3	
2237-0390	PARANÁ COOPERATIVO TÉCNICO CIENTÍFICO	B3	
1679-0944	PARANOÁ	A3	
2405-6731	PARASITE EPIDEMIOLOGY AND CONTROL	B1	
1756-3305	PARASITES & VECTORS	A2	
1469-8161	PARASITOLOGY (CAMBRIDGE. ONLINE)	A1	
1383-5769	PARASITOLOGY INTERNATIONAL (PRINT)	A3	
0031-1820	PARASITOLOGY (LONDON. PRINT)	A1	
0932-0113	PARASITOLOGY RESEARCH (1987. PRINT)	A1	
1980-6809	PARC : PESQUISA EM ARQUITETURA E CONSTRUÇÃO	A2	
1413-9375	PARCERIAS ESTRATÉGICAS (IMPRESSO)	B4	
2035-6609	PARTECIPAZIONE E CONFLITTO (ONLINE)	A3	
1677-1893	PARTICIPAÇÃO (UNB)	B3	
1695-7121	PASOS. REVISTA DE TURISMO Y PATRIMONIO CULTURAL	A3	
0167-8655	PATTERN RECOGNITION LETTERS	A2	
2525-958X	PAULUS - REVISTA DE COMUNICAÇÃO DA FAPCOM	B3	
1040-2659	PEACE REVIEW (PALO ALTO, CALIF.)	A4	
2164-7267	PEACEBUILDING (ONLINE)	A3	
2376-5992	PEERJ COMPUTER SCIENCE	A1	
1676-1871	PEGADA (UNESP. IMPRESSO)	B1	
1415-5109	PENSAMENTO & REALIDADE	B1	
2237-4418	PENSAMENTO & REALIDADE	B1	
2238-944X	PENSAMENTO JURÍDICO - REVISTA DA FACULDADE AUTÔNOMA DE DIREITO	A3	
1657-6276	PENSAMIENTO & GESTIÓN	A3	
2523-1960	PENSAMIENTO PROPIO (ONLINE)	A2	
2145-4175	PENSAMIENTO REPUBLICANO	B3	
1679-494X	PENSANDO FAMÍLIAS	A4	
2317-2150	PENSAR - REVISTA DE CIÊNCIAS JURÍDICAS	A3	
1519-0412	PENSAR CONTÁBIL	A3	
2177-417X	PENSAR CONTÁBIL	A3	
2527-0540	PENSAR GEOGRAFIA	A4	
1808-6136	PENS@R ACADÊMICO	C	
2316-7521	PERCURSO (CURITIBA)	A4	
0898-5952	PERFORMANCE IMPROVEMENT QUARTERLY	A4	
1806-8073	PERÍCIA FEDERAL	C	
2179-0302	PERIÓDICO TCHÊ QUÍMICA (MEIO ELETRÔNICO)	C	
2317-8604	PERIÓDICO TÉCNICO E CIENTÍFICO CIDADES VERDES	A4	
1617-4909	PERSONAL AND UBIQUITOUS COMPUTING (PRINT)	A2	
0146-1672	PERSONALITY & SOCIAL PSYCHOLOGY BULLETIN	A1	
0191-8869	PERSONALITY AND INDIVIDUAL DIFFERENCES	A1	
0048-3486	PERSONNEL REVIEW	A1	
1808-575X	PERSPECTIVA ECONÔMICA (SÃO LEOPOLDO. ONLINE)	B2	
0100-039X	PERSPECTIVA ECONÔMICA (UNISINOS. IMPRESSO)	B2	
0102-4469	PERSPECTIVA TEOLÓGICA (BELO HORIZONTE)	A1	
2448-2390	PERSPECTIVAS	B1	
1980-0193	PERSPECTIVAS CONTEMPORÂNEAS	B1	
1413-9936	PERSPECTIVAS EM CIÊNCIA DA INFORMAÇÃO	A2	
1981-5344	PERSPECTIVAS EM CIÊNCIA DA INFORMAÇÃO	A2	
2238-0507	PERSPECTIVAS EM CIÊNCIAS TECNOLÓGICAS	B3	
2236-417X	PERSPECTIVAS EM GESTÃO & CONHECIMENTO	A4	
2236-045X	PERSPECTIVAS EM POLÍTICAS PÚBLICAS	B2	
1983-3733	PERSPECTIVAS EM POLÍTICAS PÚBLICAS	B2	
2237-6917	PERSPECTIVAS EM PSICOLOGIA	B1	
2236-885X	PERSPECTIVAS ONLINE: EXATAS E ENGENHARIAS	C	
2236-8876	PERSPECTIVAS ONLINE: HUMANAS E SOCIAIS APLICADAS	C	
1749-8848	PERSPECTIVES IN AGRICULTURE, VETERINARY SCIENCE, NUTRITION AND NATURAL RESOURCES	A4	
1806-9029	PESQUISA & DEBATE (SÃO PAULO. 1985. ONLINE)	A4	
2358-646X	PESQUISA & EDUCAÇÃO A DISTÂNCIA	B2	
1678-3921	PESQUISA AGROPECUÁRIA BRASILEIRA (ONLINE)	A4	
0100-204X	PESQUISA AGROPECUÁRIA BRASILEIRA (1977. IMPRESSA)	A4	
1983-4063	PESQUISA AGROPECUÁRIA TROPICAL (ONLINE)	B2	
1984-7548	PESQUISA APLICADA & AGROTECNOLOGIA (ONLINE)	B4	
1981-0695	PESQUISA BRASILEIRA EM CIÊNCIA DA INFORMAÇÃO E BIBLIOTECONOMIA	B1	
2526-8236	PESQUISA E ENSINO EM CIÊNCIAS EXATAS E DA NATUREZA	C	
0100-0551	PESQUISA E PLANEJAMENTO ECONÔMICO (RIO DE JANEIRO)	B1	
1983-2605	PESQUISA FLORESTAL BRASILEIRA (ONLINE)	B4	
0101-7438	PESQUISA OPERACIONAL (IMPRESSO)	B2	
1678-5142	PESQUISA OPERACIONAL (ONLINE)	B2	
1984-3534	PESQUISA OPERACIONAL PARA O DESENVOLVIMENTO	B3	
0100-736X	PESQUISA VETERINÁRIA BRASILEIRA	A4	
1678-5150	PESQUISA VETERINÁRIA BRASILEIRA (ONLINE)	A4	
1809-8908	PESQUISAS E PRÁTICAS PSICOSSOCIAIS	A3	
1807-9806	PESQUISAS EM GEOCIÊNCIAS (ONLINE)	B2	
1526-498X	PEST MANAGEMENT SCIENCE (PRINT)	A1	
1980-6310	PETRÓLEO, ROYALTIES E REGIÃO	B3	
1388-0209	PHARMACEUTICAL BIOLOGY	A1	
1083-7450	PHARMACEUTICAL DEVELOPMENT AND TECHNOLOGY (PRINT)	A3	
1424-8247	PHARMACEUTICALS	A1	
1462-2416	PHARMACOGENOMICS (LONDON)	A4	
0091-3057	PHARMACOLOGY, BIOCHEMISTRY AND BEHAVIOR	A3	
2578-5478	PHOTOBIOMODULATION, PHOTOMEDICINE, AND LASER SURGERY	B2	
1474-905X	PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES (PRINT)	A4	
0031-8655	PHOTOCHEMISTRY AND PHOTOBIOLOGY	A2	
1572-1000	PHOTODIAGNOSIS AND PHOTODYNAMIC THERAPY (PRINT)	A2	
1557-8550	PHOTOMEDICINE AND LASER SURGERY (ONLINE)	A2	
0378-4371	PHYSICA. A (PRINT)	A1	
0167-2789	PHYSICA. D, NONLINEAR PHENOMENA (PRINT)	A3	
1386-9477	PHYSICA. E, LOW-DIMENSIONAL SYSTEMS AND NANOSTRUCTURES (PRINT)	A3	
2470-0045	PHYSICAL REVIEW E: COVERING STATISTICAL, NONLINEAR, BIOLOGICAL, AND SOFT MATTER PHYSICS	A1	
0375-9601	PHYSICS LETTERS. A (PRINT)	A3	
1471-2865	PHYSIOTHERAPY RESEARCH INTERNATIONAL	A4	
1358-2267	PHYSIOTHERAPY RESEARCH INTERNATIONAL	A4	
0959-3985	PHYSIOTHERAPY THEORY AND PRACTICE	A4	
1809-4481	PHYSIS [ON LINE]	A3	
2184-626X	PHYSIS TERRAE	A4	
0103-7331	PHYSIS (UERJ. IMPRESSO)	A3	
0958-0344	PHYTOCHEMICAL ANALYSIS	A2	
1099-1565	PHYTOCHEMICAL ANALYSIS ON LINE	A2	
2674-6727	PISTA	B4	
1751-8059	PLACE BRANDING AND PUBLIC DIPLOMACY	A3	
0103-4138	PLANEJAMENTO E POLITICAS PUBLICAS	B1	
2359-389X	PLANEJAMENTO E POLITICAS PUBLICAS	B1	
2177-1642	PLANETA AMAZÔNIA: REVISTA INTERNACIONAL DE DIREITO AMBIENTAL E POLÍTICAS PÚBLICAS	A3	
0191-2917	PLANT DISEASE	A2	
1806-9681	PLANTA DANINHA	B2	
1980-8666	PLEIADE (UNIAMÉRICA)	B3	
1553-7358	PLOS COMPUTATIONAL BIOLOGY (ONLINE)	A1	
1935-2727	PLOS NEGLECTED TROPICAL DISEASES	A1	
1932-6203	PLOS ONE	A1	
2447-9373	PLURAIS: REVISTA MULTIDISCIPLINAR DA UNEB	A4	
2177-5060	PLURAIS (UNEB)	A4	
2238-4979	PLURES HUMANUIDADES (RIBEIRÃO PRETO) ON LINE	B1	
2317-0123	PMKT- REVISTA BRASILEIRA DE PESQUISAS DE MARKETING, OPINIÃO E MÍDIA	B3	
1983-9456	PMKT: REVISTA BRASILEIRA DE PESQUISAS DE MARKETING, OPINIÃO E MÍDIA	B3	
2316-932X	PODIUM: SPORT, LEISURE AND TOURISM REVIEW	A4	
1676-0727	POLÊM!CA	B1	
2238-7692	PÓLEMOS	B1	
1561-4263	POLICE PRACTICE & RESEARCH	A1	
2448-2935	POLICROMIAS - REVISTA DE ESTUDOS DO DISCURSO, IMAGEM E SOM	A3	
1449-4035	POLICY AND SOCIETY	A1	
2358-1379	POLICY RESEARCH BRIEF	B2	
0144-2872	POLICY STUDIES	A2	
1678-5169	POLÍMEROS - CIÊNCIA E TECNOLOGIA (ONLINE)	A3	
0104-1428	POLÍMEROS: CIÊNCIA E TECNOLOGIA (IMPRESSO)	A3	
2238-152X	POLIS E PSIQUE	B1	
0718-6568	POLIS (SANTIAGO. EN LÍNEA)	A4	
2175-7984	POLÍTICA & SOCIEDADE (ONLINE)	A4	
1519-9029	POLÍTICA E GESTÃO EDUCACIONAL (ONLINE)	A3	
0104-7094	POLÍTICA HOJE	A3	
0716-1077	POLÍTICA (SANTIAGO)	B1	
0091-3715	POLITICAL SCIENCE REVIEWER	B3	
1983-3717	POLÍTICAS CULTURAIS EM REVISTA	B1	
0272-8397	POLYMER COMPOSITES	A2	
0719-7438	POLYPHŌNÍA	B2	
1982-193X	PONTA DE LANÇA (UFS)	B1	
1996-9198	PONTES: INFORMAÇÕES E ANÁLISES SOBRE COMÉRCIO E DESENVOLVIMENTO SUSTENTÁVEL	B4	
1981-6766	PONTODEACESSO (UFBA)	B1	
1982-4807	PONTO-E-VÍRGULA (PUCSP)	B1	
2183-3826	PORTUGUESE JOURNAL OF FINANCE, MANAGEMENT AND ACCOUNTING	B2	
2504-3137	PORTUGUESE JOURNAL OF PUBLIC HEALTH	B3	
1057-1515	PORTUGUESE STUDIES REVIEW	B3	
2594-7044	POSTAL BRASIL	C	
1984-4352	PRACS: REVISTA ELETRÔNICA DE HUMANIDADES DO CURSO DE CIÊNCIAS SOCIAIS DA UNIFAP	A2	
2237-1508	PRAGMATIZES- REVISTA LATINO AMERICANA DE ESTUDOS EM CULTURA	B2	
1807-1112	PRÂKSIS (FEEVALE)	B2	
2675-519X	PRÁTICAS EDUCATIVAS, MEMÓRIAS E ORALIDADES	A3	
2319-0485	PRÁTICAS EM CONTABILIDADE E GESTÃO	B3	
2526-8503	PRÁTICAS EM GESTÃO PÚBLICA UNIVERSITÁRIA	B4	
2178-2679	PRÁXIS EDUCACIONAL (ONLINE)	A2	
1809-4309	PRÁXIS EDUCATIVA (UEPG. ONLINE)	A1	
2318-2369	PRÁXIS: SABERES DA EXTENSÃO	B3	
1575-0817	PRAXIS SOCIOLÓGICA	B1	
2174-4734	PRAXIS SOCIOLÓGICA (ONLINE)	B1	
0301-9268	PRECAMBRIAN RESEARCH	A1	
1385-2256	PRECISION AGRICULTURE (PRINT)	A1	
2318-7808	PRELÚDIOS: REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS DA UFBA	B4	
