ISSN	Titulo	Estrato	Classificação
1573-403X	CURRENT CARDIOLOGY REVIEWS	A4	
1556-3790	CURRENT COLORECTAL CANCER REPORTS	B1	
1573-4099	CURRENT COMPUTER-AIDED DRUG DESIGN	B3	
2475-2991	CURRENT DEVELOPMENTS IN NUTRITION	B3	
1573-3998	CURRENT DIABETES REVIEWS	A4	
1567-2018	CURRENT DRUG DELIVERY	A4	
1570-1638	CURRENT DRUG DISCOVERY TECHNOLOGIES	B2	
1389-2002	CURRENT DRUG METABOLISM	A3	
2589-9775	CURRENT DRUG RESEARCH REVIEWS	B2	
1574-8863	CURRENT DRUG SAFETY	B1	
1873-5592	CURRENT DRUG TARGETS	A3	
1389-4501	CURRENT DRUG TARGETS (PRINT)	A3	
0271-3683	CURRENT EYE RESEARCH (PRINT)	A3	
1936-3761	CURRENT FUNGAL INFECTION REPORTS	B2	
1566-5232	CURRENT GENE THERAPY	A4	
1389-2029	CURRENT GENOMICS	B1	
1687-7063	CURRENT GERONTOLOGY AND GERIATRICS RESEARCH	B2	
1570-162X	CURRENT HIV RESEARCH (PRINT)	B1	
1522-6417	CURRENT HYPERTENSION REPORTS (PRINT)	A2	
1573-4021	CURRENT HYPERTENSION REVIEWS	B1	
1573-3955	CURRENT IMMUNOLOGY REVIEWS	B4	
1523-3847	CURRENT INFECTIOUS DISEASE REPORTS (PRINT)	A2	
0300-7995	CURRENT MEDICAL RESEARCH AND OPINION	A2	
0929-8673	CURRENT MEDICINAL CHEMISTRY	A1	
1875-533X	CURRENT MEDICINAL CHEMISTRY	A1	
1432-0991	CURRENT MICROBIOLOGY	B1	
0343-8651	CURRENT MICROBIOLOGY (PRINT)	B1	
1566-5240	CURRENT MOLECULAR MEDICINE	B1	
1573-4137	CURRENT NANOSCIENCE	A4	
1534-6293	CURRENT NEUROLOGY AND NEUROSCIENCE REPORTS	A2	
1570-159X	CURRENT NEUROPHARMACOLOGY	A1	
1567-2026	CURRENT NEUROVASCULAR RESEARCH	B2	
2161-3311	CURRENT NUTRITION REPORTS (ONLINE)	A2	
2161-3303	CURRENT OBSTETRICS AND GYNECOLOGY REPORTS	B1	
1528-4050	CURRENT OPINION IN ALLERGY AND CLINICAL IMMUNOLOGY	A4	
1070-5295	CURRENT OPINION IN CRITICAL CARE	A2	
2451-9103	CURRENT OPINION IN ELECTROCHEMISTRY (IMPRESSO)	A2	
2214-7993	CURRENT OPINION IN FOOD SCIENCE	A1	
0267-1379	CURRENT OPINION IN GASTROENTEROLOGY	A3	
1746-630X	CURRENT OPINION IN HIV AND AIDS (PRINT)	A2	
0952-7915	CURRENT OPINION IN IMMUNOLOGY	A1	
0951-7375	CURRENT OPINION IN INFECTIOUS DISEASES	A1	
2214-5745	CURRENT OPINION IN INSECT SCIENCE	A1	
0957-9672	CURRENT OPINION IN LIPIDOLOGY	A2	
1369-5274	CURRENT OPINION IN MICROBIOLOGY	A1	
1350-7540	CURRENT OPINION IN NEUROLOGY	A2	
1040-872X	CURRENT OPINION IN OBSTETRICS & GYNECOLOGY	A2	
1068-9508	CURRENT OPINION IN OTOLARYNGOLOGY & HEAD AND NECK SURGERY	A3	
1040-8703	CURRENT OPINION IN PEDIATRICS	A2	
0951-7367	CURRENT OPINION IN PSYCHIATRY	A1	
1751-4258	CURRENT OPINION IN SUPPORTIVE AND PALLIATIVE CARE	B1	
1879-6257	CURRENT OPINION IN VIROLOGY	A1	
1385-2728	CURRENT ORGANIC CHEMISTRY	A4	
0971-9032	CURRENT PEDIATRIC RESEARCH (PRINT)	B3	
1573-3963	CURRENT PEDIATRIC REVIEWS	A4	
1573-4129	CURRENT PHARMACEUTICAL ANALYSIS	B1	
1389-2010	CURRENT PHARMACEUTICAL BIOTECHNOLOGY (PRINT)	A3	
1381-6128	CURRENT PHARMACEUTICAL DESIGN (PRINT)	A3	
1875-6921	CURRENT PHARMACOGENOMICS AND PERSONALIZED MEDICINE: THE INTERNATIONAL JOURNAL FOR EXPERT REVIEWS IN PHARMACOGENOMICS	B3	
0146-2806	CURRENT PROBLEMS IN CARDIOLOGY	B2	
0363-0188	CURRENT PROBLEMS IN DIAGNOSTIC RADIOLOGY	A4	
1389-2037	CURRENT PROTEIN AND PEPTIDE SCIENCE	B1	
1934-368X	CURRENT PROTOCOLS IN IMMUNOLOGY 	B2	
1934-8584	CURRENT PROTOCOLS IN NEUROSCIENCE	B2	
1934-9262	CURRENT PROTOCOLS IN TOXICOLOGY	B3	
1523-3812	CURRENT PSYCHIATRY REPORTS	A1	
1573-4005	CURRENT PSYCHIATRY REVIEWS	C	
2167-4825	CURRENT RADIOLOGY REPORTS (ONLINE)	B3	
1874-4710	CURRENT RADIOPHARMACEUTICALS	A3	
2476-1435	CURRENT RESEARCH IN DIABETES & OBESITY JOURNAL	C	
1523-3774	CURRENT RHEUMATOLOGY REPORTS	A2	
1573-3971	CURRENT RHEUMATOLOGY REVIEWS	B1	
2198-6401	CURRENT SLEEP MEDICINE REPORTS (ONLINE)	B2	
2405-4658	CURRENT SMART MATERIALS	C	
1537-8918	CURRENT SPORTS MEDICINE REPORTS	A4	
1574-888X	CURRENT STEM CELL RESEARCH AND THERAPY	A4	
1568-0266	CURRENT TOPICS IN MEDICINAL CHEMISTRY (PRINT)	A2	
0972-8228	CURRENT TOPICS IN TOXICOLOGY	B4	
2196-3053	CURRENT TREATMENT OPTIONS IN ALLERGY	C	
1534-6250	CURRENT TREATMENT OPTIONS IN INFECTIOUS DISEASES	C	
2198-6088	CURRENT TREATMENT OPTIONS IN PEDIATRICS	B3	
2572-1151	CURRENT TRENDS IN BIOMEDICAL ENGINEERING & BIOSCIENCES	B4	
0972-4567	CURRENT TRENDS IN IMMUNOLOGY	B4	
2196-3045	CURRENT TROPICAL MEDICINE REPORTS	B2	
1556-9527	CUTANEOUS AND OCULAR TOXICOLOGY (PRINT)	B2	
2152-2715	CYBERPSYCHOLOGY, BEHAVIOR AND SOCIAL NETWORKING	A1	
1424-859X	CYTOGENETIC AND GENOME RESEARCH (ONLINE)	B2	
1424-8581	CYTOGENETIC AND GENOME RESEARCH (PRINTED ED.)	B2	
1043-4666	CYTOKINE	A4	
1359-6101	CYTOKINE & GROWTH FACTOR REVIEWS	A1	
1552-4922	CYTOMETRY. PART A	A2	
1552-4949	CYTOMETRY. PART B, CLINICAL CYTOMETRY	A3	
0956-5507	CYTOPATHOLOGY (OXFORD. PRINT)	A4	
0920-9069	CYTOTECHNOLOGY (DORDRECHT)	A4	
1477-2566	CYTOTHERAPY	A2	
1465-3249	CYTOTHERAPY (OXFORD)	A2	
1758-0463	DATABASE: THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION	A1	
0748-1187	DEATH STUDIES	A4	
2175-6600	DEBATES EM EDUCAÇÃO	A2	
1980-5764	DEMENTIA & NEUROPSYCHOLOGIA	B2	
1420-8008	DEMENTIA AND GERIATRIC COGNITIVE DISORDERS	A4	
1664-5464	DEMENTIA AND GERIATRIC COGNITIVE DISORDERS EXTRA	A3	
1421-9824	DEMENTIA AND GERIATRIC COGNITIVE DISORDERS (ONLINE)	A4	
1471-3012	DEMENTIA (LONDON)	A1	
2238-913X	DEMETRA: ALIMENTAÇÃO, NUTRIÇÃO & SAÚDE	B2	
0109-5641	DENTAL MATERIALS	A1	
0287-4547	DENTAL MATERIALS JOURNAL	A3	
2178-3713	DENTAL PRESS ENDODONTICS	B4	
2177-6709	DENTAL PRESS JOURNAL OF ORTHODONTICS	A4	
2176-9451	DENTAL PRESS JOURNAL OF ORTHODONTICS	A4	
1600-4469	DENTAL TRAUMATOLOGY (PRINT)	A2	
0250-832X	DENTO-MAXILLO-FACIAL RADIOLOGY	A2	
1520-6394	DEPRESSION & ANXIETY	A1	
1091-4269	DEPRESSION AND ANXIETY (PRINT)	A1	
1812-903X	DERMATOLOGÍA PEDIÁTRICA LATINOAMERICANA (IMPRESA)	C	
1028-7175	DERMATOLOGÍA PERUANA (IMPRESA)	C	
1076-0512	DERMATOLOGIC SURGERY	A3	
1529-8019	DERMATOLOGIC THERAPY	A4	
1087-2108	DERMATOLOGY ONLINE JOURNAL	B2	
1687-6105	DERMATOLOGY RESEARCH AND PRACTICE	B1	
2359-3652	DESAFIOS: REVISTA INTERDISCIPLINAR DA UNIVERSIDADE FEDERAL DO TOCANTINS	A4	
1944-3986	DESALINATION AND WATER TREATMENT (ONLINE)	A3	
2237-6453	DESENVOLVIMENTO EM QUESTÃO	A4	
2176-3070	DESTAQUES ACADÊMICOS	B1	
1471-8731	DEVELOPING WORLD BIOETHICS (PRINT)	B2	
0950-1991	DEVELOPMENT (CAMBRIDGE)	A1	
0145-305X	DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY	A1	
0012-1606	DEVELOPMENTAL BIOLOGY (PRINT)	A2	
1932-846X	DEVELOPMENTAL NEUROBIOLOGY	A2	
8756-5641	DEVELOPMENTAL NEUROPSYCHOLOGY	A2	
1751-8423	DEVELOPMENTAL NEUROREHABILITATION	A3	
0378-5866	DEVELOPMENTAL NEUROSCIENCE	A3	
0012-1630	DEVELOPMENTAL PSYCHOBIOLOGY (PRINT)	A2	
1363-755X	DEVELOPMENTAL SCIENCE (PRINT)	A1	
1871-4021	DIABETES & METABOLIC SYNDROME (PRINT)	B1	
1262-3636	DIABETES & METABOLISM	A1	
2574-7770	DIABETES & OBESITY INTERNATIONAL JOURNAL	B4	
1479-1641	DIABETES & VASCULAR DISEASE RESEARCH	A3	
0149-5992	DIABETES CARE	A1	
1178-7007	DIABETES, METABOLIC SYNDROME AND OBESITY: TARGETS AND THERAPY	B1	
0012-1797	DIABETES (NEW YORK, N.Y.)	A1	
1462-8902	DIABETES, OBESITY AND METABOLISM (PRINT)	A1	
0168-8227	DIABETES RESEARCH AND CLINICAL PRACTICE (PRINT)	A2	
1520-9156	DIABETES TECHNOLOGY & THERAPEUTICS	A1	
1869-6961	DIABETES THERAPY (ONLINE)	A4	
1520-7560	DIABETES/METABOLISM RESEARCH AND REVIEWS (ONLINE)	A3	
0742-3071	DIABETIC MEDICINE	A3	
0012-186X	DIABETOLOGIA (BERLIN)	A1	
1758-5996	DIABETOLOGY & METABOLIC SYNDROME	A4	
1305-3825	DIAGNOSTIC AND INTERVENTIONAL RADIOLOGY	A4	
8755-1039	DIAGNOSTIC CYTOPATHOLOGY (PRINT)	B1	
0732-8893	DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE	A4	
1746-1596	DIAGNOSTIC PATHOLOGY	A3	
1413-9979	DIAGNÓSTICO & TRATAMENTO	C	
2075-4418	DIAGNOSTICS	B3	
0031-7144	DIE PHARMAZIE (BERLIN)	B1	
1590-8658	DIGESTIVE AND LIVER DISEASE	A3	
0163-2116	DIGESTIVE DISEASES AND SCIENCES	A4	
2055-2076	DIGITAL HEALTH	B3	
0963-8288	DISABILITY AND REHABILITATION	A1	
1748-3107	DISABILITY AND REHABILITATION: ASSISTIVE TECHNOLOGY	A2	
1748-3115	DISABILITY AND REHABILITATION: ASSISTIVE TECHNOLOGY	A2	
1935-7893	DISASTER MEDICINE AND PUBLIC HEALTH PREPAREDNESS	B1	
1982-2111	DISCIPLINARUM SCIENTIA	B2	
2177-3335	DISCIPLINARUM SCIENTIA	B2	
2176-462X	DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS NATURAIS E TECNOLÓGICAS	B2	
1875-8630	DISEASE MARKERS	A3	
0278-0240	DISEASE MARKERS (PRINT)	A3	
1754-8403	DISEASE MODELS & MECHANISMS	A1	
2079-9721	DISEASES	C	
0177-5103	DISEASES OF AQUATIC ORGANISMS	A4	
0012-3706	DISEASES OF THE COLON & RECTUM	A1	
1530-0358	DISEASES OF THE COLON & RECTUM (ONLINE)	A1	
1120-8694	DISEASES OF THE ESOPHAGUS	A3	
2176-2724	DISTÚRBIOS DA COMUNICAÇÃO	B2	
2525-5215	DIVERSITAS JOURNAL	B3	
1984-5073	DIVERSITATES	B2	
1044-5498	DNA AND CELL BIOLOGY	A4	
1568-7864	DNA REPAIR (PRINT)	A2	
0012-4486	DOCUMENTA OPHTHALMOLOGICA	A4	
0739-7240	DOMESTIC ANIMAL ENDOCRINOLOGY	A1	
0973-614X	DONALD SCHOOL JOURNAL OF ULTRASOUND IN OBSTETRICS AND GYNECOLOGY	B4	
1559-3258	DOSE-RESPONSE	A4	
2527-2616	DRUG ANALYTICAL RESEARCH	C	
0376-8716	DRUG AND ALCOHOL DEPENDENCE	A2	
0959-5236	DRUG AND ALCOHOL REVIEW	A2	
0148-0545	DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978)	A3	
1071-7544	DRUG DELIVERY	A1	
2190-393X	DRUG DELIVERY AND TRANSLATIONAL RESEARCH	A2	
1177-8881	DRUG DESIGN, DEVELOPMENT AND THERAPY	A2	
0363-9045	DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY (PRINT)	A3	
1098-2299	DRUG DEVELOPMENT RESEARCH	B1	
0272-4391	DRUG DEVELOPMENT RESEARCH (PRINT)	B1	
1359-6446	DRUG DISCOVERY TODAY	A1	
2194-9379	DRUG RESEARCH	B1	
1942-7603	DRUG TEST ANAL	A2	
1942-7611	DRUG TESTING AND ANALYSIS	A2	
0012-6667	DRUGS (BASEL)	A1	
0968-7637	DRUGS: EDUCATION, PREVENTION POLICY	A1	
1179-6901	DRUGS IN R & D	A4	
0737-3937	DRYING TECHNOLOGY	A2	
2177-8264	DST BRAZILIAN JOURNAL OF SEXUALLY TRANSMITTED DISEASES	C	
0103-4065	DST. JORNAL BRASILEIRO DE DOENCAS SEXUALMENTE TRANSMISSIVEIS	C	
0143-7208	DYES AND PIGMENTS	A1	
0179-051X	DYSPHAGIA (NEW YORK. PRINT)	A1	
0300-4430	EARLY CHILD DEVELOPMENT AND CARE	A1	
1082-3301	EARLY CHILDHOOD EDUCATION JOURNAL	A1	
0885-2006	EARLY CHILDHOOD RESEARCH QUARTERLY	A1	
1040-9289	EARLY EDUCATION AND DEVELOPMENT	B4	
0378-3782	EARLY HUMAN DEVELOPMENT	A3	
1751-7893	EARLY INTERVENTION IN PSYCHIATRY	A3	
1751-7885	EARLY INTERVENTION IN PSYCHIATRY (PRINT)	A3	
1590-1262	EATING AND WEIGHT DISORDERS (ONLINE)	A2	
1124-4909	EATING AND WEIGHT DISORDERS (PRINTED TEXT)	A2	
2352-3964	EBIOMEDICINE	A1	
1754-6605	ECANCER MEDICAL JOURNAL	B1	
1540-8175	ECHOCARDIOGRAPHY	B2	
0742-2822	ECHOCARDIOGRAPHY (MOUNT KISCO, N.Y. PRINT)	B2	
0100-4670	ECLÉTICA QUÍMICA (UNESP. ARARAQUARA. IMPRESSO)	B3	
2589-5370	ECLINICALMEDICINE	A3	
1612-9202	ECOHEALTH (NEW YORK. PRINT)	A2	
1470-160X	ECOLOGICAL INDICATORS	A1	
2045-7758	ECOLOGY AND EVOLUTION	A2	
1864-6042	ECONOMICS. JOURNAL ARTICLES	A2	
2150-8925	ECOSPHERE	A2	
2317-9643	ECOTOXICOLOGY AND ENVIRONMENTAL CONTAMINATION	B4	
0147-6513	ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY	A1	
0963-9292	ECOTOXICOLOGY (LONDON)	A2	
2162-8769	ECS JOURNAL OF SOLID STATE SCIENCE AND TECHNOLOGY	A3	
1517-9702	EDUCAÇÃO E PESQUISA (USP.IMPRESSO)	A1	
1518-7926	EDUCAÇÃO EM REVISTA (UNESP. MARÍLIA)	B1	
2314-2561	EDUCACIÓN FÍSICA Y CIENCIA	B2	
1360-2357	EDUCATION AND INFORMATION TECHNOLOGIES	A1	
2162-9463	EDUCATION (ROSEMEAD)	B2	
1874-8600	EDUCATIONAL ASSESSMENT, EVALUATION AND ACCOUNTABILITY	A2	
2090-536X	EGYPTIAN JOURNAL OF FORENSIC SCIENCES	A3	
2317-6385	EINSTEIN (SAO PAULO)	A4	
1679-4508	EINSTEIN (SÃO PAULO)	A4	
1167-1122	EJD. EUROPEAN JOURNAL OF DERMATOLOGY	A3	
1460-9568	EJN. EUROPEAN JOURNAL OF NEUROSCIENCE (ONLINE)	A4	
2191-219X	EJNMMI RESEARCH	A2	
1535-394X	ELEARN MAGAZINE	C	
0378-7796	ELECTRIC POWER SYSTEMS RESEARCH (PRINT)	A1	
0013-4686	ELECTROCHIMICA ACTA	A1	
0173-0835	ELECTROPHORESIS (WEINHEIM. PRINT)	A3	
2050-084X	ELIFE	A1	
1808-5245	EM QUESTÃO	A2	
1472-0205	EMERGENCY MEDICINE JOURNAL (PRINT)	A2	
1070-3004	EMERGENCY RADIOLOGY (PRINT)	A4	
1080-6059	EMERGING INFECTIOUS DISEASES (ONLINE)	A1	
1080-6040	EMERGING INFECTIOUS DISEASES (PRINT)	A1	
2222-1751	EMERGING MICROBES & INFECTIONS (ONLINE)	A1	
1742-7622	EMERGING THEMES IN EPIDEMIOLOGY	A3	
2316-9303	E-MOSAICOS REVISTA MULTIDISCIPLINAR DE ENSINO, PESQUISA, EXTENSÃO E CULTURA DO INSTITUTO DE APLICAÇÃO FERNANDO RODRIGUES DA SILVEIRA (CAP-UERJ)	B2	
1559-0100	ENDOCRINE	A4	
1479-6848	ENDOCRINE ABSTRACTS (ONLINE)	C	
1355-008X	ENDOCRINE (BASINGSTOKE)	A4	
2049-3614	ENDOCRINE CONNECTIONS	A4	
1871-5303	ENDOCRINE, METABOLIC AND IMMUNE DISORDERS. DRUG TARGETS	B2	
1046-3976	ENDOCRINE PATHOLOGY	A2	
1530-891X	ENDOCRINE PRACTICE	A2	
0743-5800	ENDOCRINE RESEARCH	B3	
0163-769X	ENDOCRINE REVIEWS	A1	
1351-0088	ENDOCRINE-RELATED CANCER	A1	
1517-6932	ENDOCRINOLOGIA & DIABETES CLÍNICA E EXPERIMENTAL	C	
2161-1017	ENDOCRINOLOGY & METABOLIC SYNDROME	C	
2573-2188	ENDOCRINOLOGY AND THYROID RESEARCH	C	
0013-7227	ENDOCRINOLOGY (PHILADELPHIA)	A2	
2226-7190	ENDOSCOPIC ULTRASOUND	A3	
2196-9736	ENDOSCOPY INTERNATIONAL OPEN	B3	
0013-726X	ENDOSCOPY (STUTTGART)	A1	
0887-0624	ENERGY & FUELS (PRINT)	A1	
2373-2822	ENEURO (ONLINE)	A4	
2405-6502	ENEUROLOGICALSCI	B2	
1519-339X	ENFERMAGEM ATUAL	B1	
2447-2034	ENFERMAGEM ATUAL IN DERME	B1	
1678-2410	ENFERMAGEM BRASIL	B2	
2526-9720	ENFERMAGEM BRASIL	B2	
2177-4285	ENFERMAGEM EM FOCO	B1	
2357-707X	ENFERMAGEM EM FOCO	B1	
2358-4661	ENFERMAGEM OBSTÉTRICA	B3	
2238-7218	ENFERMAGEM REVISTA	B1	
0213-005X	ENFERMEDADES INFECCIOSAS Y MICROBIOLOGÍA CLÍNICA (ED. IMPRESA)	B2	
1409-4568	ENFERMERÍA ACTUAL DE COSTA RICA	B1	
1130-8621	ENFERMERÍA CLÍNICA	B2	
1695-6141	ENFERMERÍA GLOBAL	B1	
1415-7314	ENGEVISTA (UFF)	B2	
1809-4465	ENSAIO - AVALIAÇÃO E POLÍTICAS PÚBLICAS EM EDUCAÇÃO	A1	
2237-4450	ENSINO DE CIÊNCIAS E TECNOLOGIA EM REVISTA	A4	
0171-8177	ENTOMOLOGIA GENERALIS	A1	
0013-872X	ENTOMOLOGICAL NEWS	B3	
1099-4300	ENTROPY (BASEL. ONLINE)	A2	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
0160-4120	ENVIRONMENT INTERNATIONAL	A1	
1098-2280	ENVIRONMENTAL AND MOLECULAR MUTAGENESIS (ONLINE)	A2	
0893-6692	ENVIRONMENTAL AND MOLECULAR MUTAGENESIS (PRINT)	A2	
1610-3653	ENVIRONMENTAL CHEMISTRY LETTERS (PRINT)	A1	
1866-6280	ENVIRONMENTAL EARTH SCIENCES (PRINT)	A2	
0269-4042	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH	A2	
1476-069X	ENVIRONMENTAL HEALTH (LONDON. 2002. ONLINE)	A1	
0091-6765	ENVIRONMENTAL HEALTH PERSPECTIVES	A1	
1758-2229	ENVIRONMENTAL MICROBIOLOGY REPORTS	A1	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
2215-1532	ENVIRONMENTAL NANOTECHNOLOGY, MONITORING & MANAGEMENT	A1	
0269-7491	ENVIRONMENTAL POLLUTION (1987)	A1	
1748-9326	ENVIRONMENTAL RESEARCH LETTERS	A1	
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
2050-7887	ENVIRONMENTAL SCIENCE: PROCESSES & IMPACTS	A2	
2595-5527	ENVIRONMENTAL SMOKE	B1	
0730-7268	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	A2	
1382-6689	ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY	A2	
1522-7278	ENVIRONMENTAL TOXICOLOGY (ONLINE)	A1	
1520-4081	ENVIRONMENTAL TOXICOLOGY (PRINT)	A1	
1614-7499	ENVIRONMETAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL (INTERNET)	A2	
2090-0406	ENZYME RESEARCH (PRINT)	A4	
2526-9798	EOFTALMO (ONLINE)	B4	
1755-4365	EPIDEMICS	A3	
1679-4974	EPIDEMIOLOGIA E SERVICOS DE SAUDE	A3	
2237-9622	EPIDEMIOLOGIA E SERVIÇOS DE SAÚDE	A3	
2092-7193	EPIDEMIOLOGY AND HEALTH	A2	
1469-4409	EPIDEMIOLOGY AND INFECTION (ONLINE)	A4	
0950-2688	EPIDEMIOLOGY AND INFECTION (PRINT)	A4	
2045-7960	EPIDEMIOLOGY AND PSYCHIATRIC SCIENCES	A2	
2282-0930	EPIDEMIOLOGY, BIOSTATISTICS AND PUBLIC HEALTH	A4	
1044-3983	EPIDEMIOLOGY (CAMBRIDGE, MASS., PRINT)	A1	
2161-1165	EPIDEMIOLOGY: OPEN ACCESS	C	
1750-1911	EPIGENOMICS	A2	
0013-9580	EPILEPSIA (COPENHAGEN)	A1	
1528-1167	EPILEPSIA (COPENHAGEN. ONLINE)	A1	
2470-9239	EPILEPSIA OPEN	B1	
1525-5069	EPILEPSY & BEHAVIOR	A3	
2213-3232	EPILEPSY & BEHAVIOR CASE REPORTS	C	
1525-5050	EPILEPSY & BEHAVIOR (PRINT)	A3	
0920-1211	EPILEPSY RESEARCH	A3	
1950-6945	EPILEPTIC DISORD	B1	
1294-9361	EPILEPTIC DISORDERS	B1	
1286-4854	EPL (EUROPHYSICS LETTERS)	A3	
0425-1644	EQUINE VETERINARY JOURNAL	A1	
0014-0139	ERGONOMICS (LONDON. PRINT)	A1	
2312-0541	ERJ OPEN RESEARCH	A1	
2055-5822	ESC HEART FAILURE	A3	
1984-7688	E-SCIENTIA	C	
1414-8145	ESCOLA ANNA NERY	B1	
2177-9465	ESCOLA ANNA NERY. REVISTA DE ENFERMAGEM	B1	
1612-9059	ESOPHAGUS	A4	
0798-1015	ESPACIOS (CARACAS)	C	
1517-7130	ESPAÇO PARA A SAÚDE - REVISTA DE SAÚDE PÚBLICA DO PARANÁ	B4	
1516-6406	ESSENTIA (SOBRAL/CE)	B3	
1809-046X	ESTAÇÃO CIENTÍFICA (FESJF. ONLINE)	A1	
1415-7128	ESTILOS DA CLÍNICA (USP. IMPRESSO)	A3	
1806-3144	ESTIMA: BRAZILIAN JOURNAL OF ENTEROSTOMAL THERAPY	B1	
0103-4014	ESTUDOS AVANÇADOS (USP)	A1	
1806-9592	ESTUDOS AVANÇADOS (USP)	A1	
2237-941X	ESTUDOS CONTEMPORANEOS DA SUBJETIVIDADE	B1	
1982-0275	ESTUDOS DE PSICOLOGIA	A1	
1678-4669	ESTUDOS DE PSICOLOGIA (NATAL. ONLINE)	A1	
0103-166X	ESTUDOS DE PSICOLOGIA (PUCCAMP. IMPRESSO)	A1	
1983-781X	ESTUDOS (GOIÂNIA. ONLINE)	B3	
1980-864X	ESTUDOS IBERO-AMERICANOS	A2	
1517-2473	ESTUDOS INTERDISCIPLINARES SOBRE O ENVELHECIMENTO	A3	
2352-5525	ETHICS, MEDICINE AND PUBLIC HEALTH	B4	
1355-7858	ETHNICITY & HEALTH (PRINT)	A4	
1951-6355	EUR. PHYS. J. SPECIAL TOPICS	A3	
2306-6172	EURASIAN JOURNAL OF MATHEMATICAL AND COMPUTER APPLICATIONS (PRINT)	B3	
1687-6172	EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING (PRINT)	A3	
2218-0559	EUREKA	B2	
1025-496X	EURO SURVEILLANCE	A1	
1774-024X	EUROINTERVENTION (TOULOUSE)	A1	
1099-5129	EUROPACE (LONDON, ENGLAND)	A1	
1532-2092	EUROPACE (ONLINE) (LONDON)	A1	
1022-6877	EUROPEAN ADDICTION RESEARCH	A1	
1764-1489	EUROPEAN ANNALS OF ALLERGY AND CLINICAL IMMUNOLOGY	B3	
1879-7296	EUROPEAN ANNALS OF OTORHINOLARYNGOLOGY HEAD AND NECK DISEASES	B1	
0937-4477	EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY	A2	
1996-9805	EUROPEAN ARCHIVES OF PAEDIATRIC DENTISTRY (ONLINE)	A4	
1818-6300	EUROPEAN ARCHIVES OF PAEDIATRIC DENTISTRY (PRINT)	A4	
0940-1334	EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE	A2	
0175-7571	EUROPEAN BIOPHYSICS JOURNAL	A4	
1758-3756	EUROPEAN CARDIOLOGY (IMPRESSO)	B2	
1018-8827	EUROPEAN CHILD & ADOLESCENT PSYCHIATRY	A1	
1952-4005	EUROPEAN CYTOKINE NETWORK (ONLINE)	B2	
1072-4133	EUROPEAN EATING DISORDERS REVIEW	A1	
0195-668X	EUROPEAN HEART JOURNAL	A1	
1522-9645	EUROPEAN HEART JOURNAL	A1	
2047-2412	EUROPEAN HEART JOURNAL - CARDIOVASCULAR IMAGING (ONLINE)	A1	
2055-6845	EUROPEAN HEART JOURNAL - CARDIOVASCULAR PHARMACOTHERAPY	A1	
2048-8726	EUROPEAN HEART JOURNAL ACUTE CARDIOVASCULAR CARE	A2	
2048-8734	EUROPEAN HEART JOURNAL: ACUTE CARDIOVASCULAR CARE (ONLINE)	A2	
2047-2404	EUROPEAN HEART JOURNAL CARDIOVASCULAR IMAGING	A1	
2058-1742	EUROPEAN HEART JOURNAL: QUALITY OF CARE AND CLINICAL OUTCOMES	A1	
1520-765X	EUROPEAN HEART JOURNAL SUPPLEMENTS	B1	
0265-0215	EUROPEAN JOURNAL OF ANAESTHESIOLOGY (PRINT)	A1	
1136-4890	EUROPEAN JOURNAL OF ANATOMY	B3	
1439-6319	EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY (PRINT)	A2	
2587-0831	EUROPEAN JOURNAL OF BREAST HEALTH	C	
2235-767X	EUROPEAN JOURNAL OF BUSINESS AND SOCIAL SCIENCES	C	
0959-8049	EUROPEAN JOURNAL OF CANCER	A1	
0961-5423	EUROPEAN JOURNAL OF CANCER CARE (ENGLISH ED. PRINT)	A3	
0959-8278	EUROPEAN JOURNAL OF CANCER PREVENTION	A2	
1010-7940	EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY	A1	
2284-2594	EUROPEAN JOURNAL OF CASE REPORTS IN INTERNAL MEDICINE	C	
0171-9335	EUROPEAN JOURNAL OF CELL BIOLOGY (PRINT)	A1	
0934-9723	EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES (PRINT)	A3	
