ISSN	Titulo	Estrato	Classificação
1550-0594	CLINICAL EEG AND NEUROSCIENCE	B1	
1058-4838	CLINICAL INFECTIOUS DISEASES	A1	
1178-1998	CLINICAL INTERVENTIONS IN AGING (ONLINE)	A2	
1092-1095	CLINICAL JOURNAL OF ONCOLOGY NURSING	A4	
1198-743X	CLINICAL MICROBIOLOGY AND INFECTION (PRINT)	A1	
0303-8467	CLINICAL NEUROLOGY AND NEUROSURGERY (DUTCH-FLEMISH ED.)	A3	
1054-7738	CLINICAL NURSING RESEARCH	A1	
2324-7940	CLINICAL NURSING STUDIES (PRINT)	C	
0261-5614	CLINICAL NUTRITION	A1	
2405-4577	CLINICAL NUTRITION ESPEN	B1	
1432-6981	CLINICAL ORAL INVESTIGATIONS	A1	
0269-2155	CLINICAL REHABILITATION	A1	
2469-6714	CLINICAL RESEARCH: OPEN ACCESS	B4	
0770-3198	CLINICAL RHEUMATOLOGY (PRINTED)	A4	
1876-1399	CLINICAL SIMULATION IN NURSING	A1	
0149-2918	CLINICAL THERAPEUTICS	A2	
1556-3650	CLINICAL TOXICOLOGY (PHILADELPHIA, PA. PRINT)	A2	
1740-7745	CLINICAL TRIALS (LONDON. PRINT)	A4	
1980-5322	CLINICS	A4	
1807-5932	CLINICS (USP, IMPRESSO)	A4	
1467-0100	COCHLEAR IMPLANTS INTERNATIONAL	A4	
1469-493X	COCHRANE DATABASE OF SYSTEMATIC REVIEWS (ONLINE)	A1	
2317-1782	CODAS	A3	
2176-9133	COGITARE ENFERMAGEM	B1	
2316-4891	COLEÇÃO MEIRA MATTOS - REVISTA DAS CIÊNCIAS MILITARES (ONLINE)	A4	
1981-4313	COLEÇÃO PESQUISA EM EDUCAÇÃO FÍSICA	B2	
1984-6436	COLLOQUIUM VITAE	B3	
1657-9534	COLOMBIA MEDICA (ONLINE)	B2	
1808-1851	COLUNA/COLUMNA	B3	
1007-5704	COMMUNICATIONS IN NONLINEAR SCIENCE & NUMERICAL SIMULATION	A1	
0361-0926	COMMUNICATIONS IN STATISTICS. THEORY AND METHODS	B2	
0301-5661	COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY	A1	
1600-0528	COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY (ONLINE)	A1	
0010-3853	COMMUNITY MENTAL HEALTH JOURNAL	A2	
1618-565X	COMPARATIVE CLINICAL PATHOLOGY (ONLINE)	B2	
1618-5641	COMPARATIVE CLINICAL PATHOLOGY (PRINT)	B2	
0147-9571	COMPARATIVE IMMUNOLOGY, MICROBIOLOGY AND INFECTIOUS DISEASES	A2	
1744-3881	COMPLEMENTARY THERAPIES IN CLINICAL PRACTICE	A3	
2469-4207	COMPREHENSIVE CHILD AND ADOLESCENT NURSING	B1	
1040-4074	COMPREHENSIVE MEDLINE/EBSCO CD-ROM	B3	
0010-440X	COMPREHENSIVE PSYCHIATRY (PRINT)	A3	
0010-4825	COMPUTERS IN BIOLOGY AND MEDICINE	A2	
1538-9774	COMPUTERS, INFORMATICS, NURSING (ONLINE)	A3	
2178-0145	COMUNICAÇÃO & INOVAÇÃO	A4	
1980-5101	COMUNICAÇÃO EM CIÊNCIAS DA SAÚDE	B2	
1980-0584	COMUNICAÇÃO EM CIÊNCIAS DA SAÚDE (IMPRESSO)	B2	
1980-7058	CONEXÃO CIÊNCIA (ONLINE)	B1	
1983-9030	CONEXÕES (CAMPINAS. ONLINE)	B2	
2237-8049	CONHECIMENTO & DIVERSIDADE	B1	
2178-4612	CONJECTURA: FILOSOFIA E EDUCACAO	A3	
1980-7341	CONNECTION LINE	B3	
1983-9324	CONSCIENTIAE SAÚDE (ONLINE)	B2	
2451-8654	CONTEMPORARY CLINICAL TRIALS COMMUNICATIONS	B2	
1037-6178	CONTEMPORARY NURSE	A1	
1983-3482	CONTEXTOS CLÍNICOS	A4	
1984-7114	CONTRAPONTOS (ONLINE)	A3	
1988-7833	CONTRIBUCIONES A LAS CIENCIAS SOCIALES	A4	
2317-0441	CONVIBRA : GESTÃO, EDUCAÇÃO E PROMOÇÃO DA SAÚDE	C	
0277-3740	CORNEA	A2	
1473-3145	COUNSELLING AND PSYCHOTHERAPY RESEARCH	A3	
2151-4755	CREATIVE EDUCATION	C	
2317-2452	CRIAR EDUCAÇÃO REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO UNESC	A4	
1364-8535	CRITICAL CARE (LONDON. PRINT)	A1	
0090-3493	CRITICAL CARE MEDICINE	A1	
2090-1305	CRITICAL CARE RESEARCH & PRACTICE	A4	
1469-3682	CRITICAL PUBLIC HEALTH (ONLINE)	A2	
0958-1596	CRITICAL PUBLIC HEALTH (PRINT)	A2	
1040-8398	CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION	A1	
1040-8428	CRITICAL REVIEWS IN ONCOLOGY/HEMATOLOGY	A1	
0011-183X	CROP SCIENCE	A2	
2422-474X	CUERPO, CULTURA Y MOVIMIENTO	A4	
2444-0221	CUESTIONES DE GÉNERO: DE LA IGUALDAD Y LA DIFERENCIA	A4	
2346-3414	CUIDARTE	B1	
1982-1166	CUIDARTE. ENFERMAGEM	B2	
1699-6003	CULTURA DE LOS CUIDADOS	B1	
1138-1728	CULTURA DE LOS CUIDADOS	B1	
0718-4727	CULTURA Y RELIGIÓN (EN LÍNEA)	A1	
2168-8184	CUREUS	C	
1573-3998	CURRENT DIABETES REVIEWS	A4	
1567-2018	CURRENT DRUG DELIVERY	A4	
1573-4021	CURRENT HYPERTENSION REVIEWS	B1	
0300-7995	CURRENT MEDICAL RESEARCH AND OPINION	A2	
1432-0991	CURRENT MICROBIOLOGY	B1	
1573-4013	CURRENT NUTRITION AND FOOD SCIENCE	B2	
2161-3303	CURRENT OBSTETRICS AND GYNECOLOGY REPORTS	B1	
1363-1950	CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE	A2	
1751-4258	CURRENT OPINION IN SUPPORTIVE AND PALLIATIVE CARE	B1	
1389-2010	CURRENT PHARMACEUTICAL BIOTECHNOLOGY (PRINT)	A3	
1573-4005	CURRENT PSYCHIATRY REVIEWS	C	
1568-0266	CURRENT TOPICS IN MEDICINAL CHEMISTRY (PRINT)	A2	
2196-3045	CURRENT TROPICAL MEDICINE REPORTS	B2	
1043-4666	CYTOKINE	A4	
0748-1187	DEATH STUDIES	A4	
2175-6600	DEBATES EM EDUCAÇÃO	A2	
1980-5764	DEMENTIA & NEUROPSYCHOLOGIA	B2	
2238-913X	DEMETRA: ALIMENTAÇÃO, NUTRIÇÃO & SAÚDE	B2	
2176-9451	DENTAL PRESS JOURNAL OF ORTHODONTICS	A4	
1600-4469	DENTAL TRAUMATOLOGY (PRINT)	A2	
2161-1122	DENTISTRY (OPEN ACCESS)	B3	
1529-8019	DERMATOLOGIC THERAPY	A4	
1087-2108	DERMATOLOGY ONLINE JOURNAL	B2	
2359-3652	DESAFIOS: REVISTA INTERDISCIPLINAR DA UNIVERSIDADE FEDERAL DO TOCANTINS	A4	
2318-9282	DESIDADES - REVISTA ELETRÔNICA DE DIVULGAÇÃO CIENTÍFICA DA INFÂNCIA E JUVENTUDE	B1	
2176-3070	DESTAQUES ACADÊMICOS	B1	
1871-4021	DIABETES & METABOLIC SYNDROME (PRINT)	B1	
0149-5992	DIABETES CARE	A1	
0168-8227	DIABETES RESEARCH AND CLINICAL PRACTICE (PRINT)	A2	
0742-3071	DIABETIC MEDICINE	A3	
0012-186X	DIABETOLOGIA (BERLIN)	A1	
1758-5996	DIABETOLOGY & METABOLIC SYNDROME	A4	
8755-1039	DIAGNOSTIC CYTOPATHOLOGY (PRINT)	B1	
2055-2076	DIGITAL HEALTH	B3	
1516-6104	DIREITO, ESTADO E SOCIEDADE (IMPRESSO)	A2	
2447-0023	DIREITOS, TRABALHO E POLÍTICA SOCIAL	A2	
1748-3107	DISABILITY AND REHABILITATION: ASSISTIVE TECHNOLOGY	A2	
1464-5165	DISABILITY AND REHABILITATION (ONLINE)	A1	
2211-5242	DISABILITY, CBR & INCLUSIVE DEVELOPMENT	B2	
2179-6890	DISCIPLINARIUM SCIENTIA. SÉRIE CIÊNCIAS HUMANAS (ONLINE)	B1	
1982-2111	DISCIPLINARUM SCIENTIA	B2	
2177-3335	DISCIPLINARUM SCIENTIA	B2	
1518-2606	DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS BIOLÓGICAS E DA SAÚDE	C	
1981-1381	DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS HUMANAS	B1	
0000-000X	DISCOVERY TOOLS, A BIBLIOGRAPHY	B3	
1983-8921	DIVERS@! (MATINHOS)	B1	
2525-5215	DIVERSITAS JOURNAL	B3	
1984-5073	DIVERSITATES	B2	
1413-2060	DOXA: REVISTA BRASILEIRA DE PSICOLOGIA E EDUCAÇÃO	A4	
0376-8716	DRUG AND ALCOHOL DEPENDENCE	A2	
0103-4065	DST. JORNAL BRASILEIRO DE DOENCAS SEXUALMENTE TRANSMISSIVEIS	C	
2177-8310	EAD EM FOCO - REVISTA DE EDUCAÇÃO A DISTÂNCIA	A2	
1590-1262	EATING AND WEIGHT DISORDERS (ONLINE)	A2	
1124-4909	EATING AND WEIGHT DISORDERS (PRINTED TEXT)	A2	
2352-3964	EBIOMEDICINE	A1	
1754-6605	ECANCER MEDICAL JOURNAL	B1	
2237-1648	EDUCAÇÃO, CULTURA E SOCIEDADE	B1	
1678-4634	EDUCAÇÃO E PESQUISA	A1	
1517-9702	EDUCAÇÃO E PESQUISA (USP.IMPRESSO)	A1	
0102-4698	EDUCAÇÃO EM REVISTA (UFMG - IMPRESSO)	A1	
1982-6621	EDUCAÇÃO EM REVISTA (UFMG - ONLINE)	A1	
2526-6136	EDUCAÇÃO MATEMÁTICA DEBATE	B1	
0872-7643	EDUCAÇÃO, SOCIEDADE & CULTURAS	A2	
2358-1468	EDUCAMAZÔNIA	B1	
1357-6283	EDUCATION FOR HEALTH (ABINGDON. PRINT)	B2	
2227-7102	EDUCATION SCIENCES	A2	
0360-1277	EDUCATIONAL GERONTOLOGY	A4	
1436-4522	EDUCATIONAL TECHNOLOGY & SOCIETY	A1	
1983-7771	EDUCATIVA (GOIÂNIA. ONLINE)	A4	
1982-1123	EDUCERE: REVISTA DA EDUCAÇÃO DA UNIPAR (ONLINE)	B1	
2340-1117	EDULEARN PROCEEDINGS	B2	
1981-2825	EINSTEIN. EDUCAÇÃO CONTINUADA EM SAÚDE	B3	
2317-6385	EINSTEIN (SAO PAULO)	A4	
1679-4508	EINSTEIN (SÃO PAULO)	A4	
2359-1269	EIXOS TECH	B4	
1167-1122	EJD. EUROPEAN JOURNAL OF DERMATOLOGY	A3	
2050-084X	ELIFE	A1	
1808-5245	EM QUESTÃO	A2	
1080-6059	EMERGING INFECTIOUS DISEASES (ONLINE)	A1	
1080-6040	EMERGING INFECTIOUS DISEASES (PRINT)	A1	
2222-1751	EMERGING MICROBES & INFECTIONS (ONLINE)	A1	
1152-3336	EMPAN	B4	
2317-2606	ENCICLOPEDIA BIOSFERA	B4	
2316-5693	ENCLAVE	B1	
1355-008X	ENDOCRINE (BASINGSTOKE)	A4	
1517-6932	ENDOCRINOLOGIA & DIABETES CLÍNICA E EXPERIMENTAL	C	
2161-1017	ENDOCRINOLOGY & METABOLIC SYNDROME	C	
1519-339X	ENFERMAGEM ATUAL	B1	
2447-2034	ENFERMAGEM ATUAL IN DERME	B1	
2526-9720	ENFERMAGEM BRASIL	B2	
1678-2410	ENFERMAGEM BRASIL	B2	
2357-707X	ENFERMAGEM EM FOCO	B1	
2177-4285	ENFERMAGEM EM FOCO	B1	
2358-4661	ENFERMAGEM OBSTÉTRICA	B3	
0104-4419	ENFERMAGEM REVISTA	B1	
2238-7218	ENFERMAGEM REVISTA	B1	
2393-6606	ENFERMERÍA	B1	
1688-8375	ENFERMERÍA	B1	
1409-4568	ENFERMERÍA ACTUAL DE COSTA RICA	B1	
1130-8621	ENFERMERÍA CLÍNICA	B2	
1699-0641	ENFERMERÍA COMUNITARIA	B1	
1695-6141	ENFERMERÍA GLOBAL	B1	
1130-2399	ENFERMERÍA INTENSIVA	A3	
2395-8421	ENFERMERÍA UNIVERSITARIA (ONLINE)	B2	
1984-882X	ENFOQUE	A3	
1413-4152	ENGENHARIA SANITÁRIA E AMBIENTAL	A4	
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	A4	
2562-914X	ENJEUX ET SOCIÉTÉ	B3	
1983-635X	ENSAIOS & DIÁLOGOS	C	
2178-695X	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
1415-6938	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
1983-7011	ENSINO, SAÚDE E AMBIENTE	B1	
0269-4042	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH	A2	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
2526-9798	EOFTALMO (ONLINE)	B4	
1679-4974	EPIDEMIOLOGIA E SERVICOS DE SAUDE	A3	
2237-9622	EPIDEMIOLOGIA E SERVIÇOS DE SAÚDE	A3	
1469-4409	EPIDEMIOLOGY AND INFECTION (ONLINE)	A4	
0950-2688	EPIDEMIOLOGY AND INFECTION (PRINT)	A4	
1525-5050	EPILEPSY & BEHAVIOR (PRINT)	A3	
1414-8145	ESCOLA ANNA NERY	B1	
2177-9465	ESCOLA ANNA NERY. REVISTA DE ENFERMAGEM	B1	
1989-3809	ESCRITOS DE PSICOLOGÍA	A3	
0798-1015	ESPACIOS (CARACAS)	C	
1517-7130	ESPAÇO PARA A SAÚDE - REVISTA DE SAÚDE PÚBLICA DO PARANÁ	B4	
1516-6406	ESSENTIA (SOBRAL/CE)	B3	
2595-7007	ESTIMA	B1	
1806-3144	ESTIMA: BRAZILIAN JOURNAL OF ENTEROSTOMAL THERAPY	B1	
1982-0275	ESTUDOS DE PSICOLOGIA	A1	
1678-4669	ESTUDOS DE PSICOLOGIA (NATAL. ONLINE)	A1	
0103-166X	ESTUDOS DE PSICOLOGIA (PUCCAMP. IMPRESSO)	A1	
1808-4281	ESTUDOS E PESQUISAS EM PSICOLOGIA (ONLINE)	A2	
1983-781X	ESTUDOS (GOIÂNIA. ONLINE)	B3	
2178-2962	ESTUDOS IAT (INSTITUTO ANÍSIO TEIXEIRA)	B2	
2316-2171	ESTUDOS INTERDISCIPLINARES DO ENVELHECIMENTO - PORTO ALEGRE	A3	
2236-6407	ESTUDOS INTERDISCIPLINARES EM PSICOLOGIA	A3	
1517-2473	ESTUDOS INTERDISCIPLINARES SOBRE O ENVELHECIMENTO	A3	
1988-7973	ETICA DE LOS CUIDADOS	B3	
2526-1215	EUNISALESIANOS@ÚDE	C	
2218-0559	EUREKA	B2	
2286-4822	EUROPEAN ACADEMIC RESEARCH	C	
1878-7649	EUROPEAN GERIATRIC MEDICINE	B1	
2183-5594	EUROPEAN JOURNAL OF APPLIED BUSINESS AND MANAGEMENT	B4	
1439-6327	EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY (INTERNET)	A2	
1439-6319	EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY (PRINT)	A2	
0961-5423	EUROPEAN JOURNAL OF CANCER CARE (ENGLISH ED. PRINT)	A3	
1474-5151	EUROPEAN JOURNAL OF CARDIOVASCULAR NURSING	A1	
0954-3007	EUROPEAN JOURNAL OF CLINICAL NUTRITION	A1	
0031-6970	EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY	A3	
1362-5187	EUROPEAN JOURNAL OF CONTRACEPTION & REPRODUCTIVE HEALTH CARE	A4	
2386-4095	EUROPEAN JOURNAL OF HUMAN MOVEMENT	B2	
0953-6205	EUROPEAN JOURNAL OF INTERNAL MEDICINE (LEICESTER)	A2	
2593-8339	EUROPEAN JOURNAL OF MEDICAL AND HEALTH SCIENCES	B2	
1769-7212	EUROPEAN JOURNAL OF MEDICAL GENETICS	B1	
0949-2321	EUROPEAN JOURNAL OF MEDICAL RESEARCH	A4	
2231-0894	EUROPEAN JOURNAL OF MEDICINAL PLANTS	B3	
1436-6207	EUROPEAN JOURNAL OF NUTRITION	A1	
0301-2115	EUROPEAN JOURNAL OF OBSTETRICS, GYNECOLOGY, AND REPRODUCTIVE BIOLOGY	A4	
1462-3889	EUROPEAN JOURNAL OF ONCOLOGY NURSING	A1	
1633-8065	EUROPEAN JOURNAL OF ORTHOPAEDIC SURGERY & TRAUMATOLOGY	A4	
1532-2149	EUROPEAN JOURNAL OF PAIN (ONLINE)	A1	
0340-6199	EUROPEAN JOURNAL OF PEDIATRICS	A2	
0928-0987	EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES	A1	
0014-2999	EUROPEAN JOURNAL OF PHARMACOLOGY	A3	
1101-1262	EUROPEAN JOURNAL OF PUBLIC HEALTH	A1	
1746-1391	EUROPEAN JOURNAL OF SPORT SCIENCE (PRINT)	A1	
0014-3022	EUROPEAN NEUROLOGY	B3	
0924-9338	EUROPEAN PSYCHIATRY (PARIS)	A2	
1560-7917	EUROSURVEILLANCE (ENGLISH ED. ONLINE)	A1	
1741-4288	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (ONLINE)	A3	
1367-6539	EVIDENCE-BASED NURSING	A4	
2526-4389	EVIDENCIA & ENFERMAGEM	B4	
1697-638X	EVIDENTIA: REVISTA DE ENFERMERÍA BASADA EN LA EVIDENCIA	B3	
0874-5560	EX AEQUO (OEIRAS)	B2	
2447-1151	EXPERIÊNCIA - REVISTA CIENTÍFICA DE EXTENSÃO	B1	
0361-073X	EXPERIMENTAL AGING RESEARCH	A4	
1304-0855	EXPERIMENTAL AND CLINICAL TRANSPLANTATION	B2	
0014-4827	EXPERIMENTAL CELL RESEARCH	A4	
0531-5565	EXPERIMENTAL GERONTOLOGY	A3	
0014-4894	EXPERIMENTAL PARASITOLOGY	A4	
0958-0670	EXPERIMENTAL PHYSIOLOGY (PRINT)	A3	
1742-5255	EXPERT OPINION ON DRUG METABOLISM & TOXICOLOGY	A1	
1473-7167	EXPERT REVIEW OF PHARMACOECONOMICS & OUTCOMES RESEARCH	A3	
1550-8307	EXPLORE (NEW YORK, N.Y.)	B1	
2358-8195	EXPRESSA EXTENSÃO	B3	
1414-4190	EXPRESSA EXTENSÃO (UFPEL)	B3	
2525-5347	EXTENSÃO EM REVISTA	B2	
1807-0221	EXTENSIO: REVISTA ELETRÔNICA DE EXTENSÃO	B1	
2318-3640	EXTRAMUROS - REVISTA DE EXTENSÃO DA UNIVASF	B3	
0263-2136	FAMILY PRACTICE (PRINT)	A3	
1050-4648	FISH & SHELLFISH IMMUNOLOGY (PRINT)	A1	
2238-8028	FISIOTERAPIA & SAÚDE FUNCIONAL	B2	
1518-9740	FISIOTERAPIA BRASIL	B2	
2526-9747	FISIOTERAPIA BRASIL (ONLINE)	B2	
2316-9117	FISIOTERAPIA E PESQUISA	B1	
1980-5918	FISIOTERAPIA EM MOVIMENTO	B1	
0103-5150	FISIOTERAPIA EM MOVIMENTO	B1	
1809-3469	FISIOTERAPIA SER	C	
2179-8087	FLORAM	B3	
2042-6496	FOOD & FUNCTION	A2	
2212-4292	FOOD BIOSCIENCE	A2	
0308-8146	FOOD CHEMISTRY	A1	
0306-9192	FOOD POLICY	A1	
2550-2166	FOOD RESEARCH	B3	
2048-7177	FOOD SCIENCE & NUTRITION	A4	
1984-0292	FRACTAL: REVISTA DE PSICOLOGIA	A2	
1983-7828	FRAGMENTOS DE CULTURA	A2	
1414-9494	FRAGMENTOS DE CULTURA (GOIÂNIA)	A2	
0891-5849	FREE RADICAL BIOLOGY & MEDICINE	A1	
0046-5070	FRESHWATER BIOLOGY (PRINT)	A1	
1663-4365	FRONTIERS IN AGING NEUROSCIENCE	A2	
1664-2392	FRONTIERS IN ENDOCRINOLOGY	A3	
1664-3224	FRONTIERS IN IMMUNOLOGY (ONLINE)	A2	
1664-302X	FRONTIERS IN MICROBIOLOGY (ONLINE)	A2	
1664-2295	FRONTIERS IN NEUROLOGY	A4	
1662-453X	FRONTIERS IN NEUROSCIENCE	A3	
1663-9812	FRONTIERS IN PHARMACOLOGY	A2	
1664-042X	FRONTIERS IN PHYSIOLOGY	A2	
1664-0640	FRONTIERS IN PSYCHIATRY	A3	
1664-1078	FRONTIERS IN PSYCHOLOGY	A1	
1472-8206	FUNDAMENTAL & CLINICAL PHARMACOLOGY	A3	
1863-9135	FUNDAMENTAL AND APPLIED LIMNOLOGY: OFFICIAL JOUNAL OF THE INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY	A4	
0167-739X	FUTURE GENERATION COMPUTER SYSTEMS	A1	
1756-8919	FUTURE MEDICINAL CHEMISTRY	A2	
1746-0921	FUTURE MICROBIOLOGY	A3	
0213-9111	GACETA SANITARIA (BARCELONA. ED. IMPRESA)	A3	
1981-1268	GAIA SCIENTIA (UFPB)	B1	
2161-783X	GAMES FOR HEALTH JOURNAL	A1	
1042-895X	GASTROENTEROLOGY NURSING	A4	
1918-2805	GASTROENTEROLOGY RESEARCH	C	
1827-1812	GAZZETTA MEDICA ITALIANA ARCHIVIO PER LE SCIENZE MEDICHE	B1	
0378-1119	GENE (AMSTERDAM)	A4	
0363-6771	GENERAL DENTISTRY	B2	
0163-8343	GENERAL HOSPITAL PSYCHIATRY	A2	
2515-4737	GENERAL MEDICINE OPEN	C	
2073-4425	GENES	A3	
1415-4757	GENETICS AND MOLECULAR BIOLOGY (IMPRESSO)	A3	
1676-5680	GENETICS AND MOLECULAR RESEARCH	B2	
1518-2002	GEOGRAFARES: REVISTA DO MESTRADO E DO DEPARTAMENTO DE GEOGRAFIA, CENTRO DE CIÊNCIAS HUMANAS E NATURAIS (UFES)	A2	
2178-0234	GEOGRAFIA EM QUESTÃO (ONLINE)	A3	
1827-1987	GEOSPATIAL HEALTH (TESTO STAMPATO)	B1	
2526-7523	GEP NEWS	B2	
0197-4572	GERIATRIC NURSING (NEW YORK)	A2	
1444-1586	GERIATRICS AND GERONTOLOGY INTERNATIONAL	A1	
2308-3417	GERIATRICS (BASEL)	B1	
2447-2123	GERIATRICS, GERONTOLOGY AND AGING	B1	
2447-2115	GERIATRICS, GERONTOLOGY AND AGING	B1	
0734-0664	GERODONTOLOGY	A2	
1134-928X	GEROKOMOS	B3	
1569-1101	GERONTECHNOLOGY (VALKENSWAARD. GEDRUKT)	B1	
2333-7214	GERONTOLOGY AND GERIATRIC MEDICINE	B2	
1806-9649	GESTÃO & PRODUÇÃO	B1	
2675-5602	GLOBAL ACADEMIC NURSING JOURNAL	B4	
1757-9759	GLOBAL HEALTH PROMOTION (PRINT)	B1	
1916-9736	GLOBAL JOURNAL OF HEALTH SCIENCE	B4	
2575-8586	GLOBAL JOURNAL OF INTELLECTUAL &  DEVELOPMENTAL DISABILITIES	B3	
2249-4618	GLOBAL JOURNAL OF MEDICAL RESEARCH	B1	
0975-5888	GLOBAL JOURNAL OF MEDICAL RESEARCH	B1	
1744-1706	GLOBAL PUBLIC HEALTH (ONLINE)	A3	
2396-7307	GLOBAL SURGERY	B2	
1096-6374	GROWTH HORMONE & IGF RESEARCH	B2	
1982-5161	HANSENOLOGIA INTERNATIONALIS: HANSENÍASE E OUTRAS DOENÇAS INFECCIOSAS	B4	
1568-9883	HARMFUL ALGAE	A1	
1949-4998	HEALTH	B1	
1578-5319	HEALTH & ADDICTIONS/SALUD Y DROGAS	B2	
0966-0410	HEALTH & SOCIAL CARE IN THE COMMUNITY (PRINT)	A1	
2526-7914	HEALTH AND DIVERSITY	C	
1477-7525	HEALTH AND QUALITY OF LIFE OUTCOMES	A2	
2375-4273	HEALTH CARE : CURRENT REVIEWS	C	
0739-9332	HEALTH CARE FOR WOMEN INTERNATIONAL	B1	
1090-1981	HEALTH EDUCATION & BEHAVIOR	A3	
1484-8686	HEALTH ETHICS TODAY	B4	
1949-5005	HEALTH (IRVINE)	B1	
0168-8510	HEALTH POLICY	A2	
2452-3011	HEALTH PROFESSIONS EDUCATION	C	
0957-4824	HEALTH PROMOTION INTERNATIONAL (PRINT)	A2	
2675-2913	HEALTH RESIDENCIES JOURNAL	B2	
1791-809X	HEALTH SCIENCE JOURNAL	B2	
2254-9137	HEALTH SYSTEMS AND POLICY RESEARCH	B2	
2227-9032	HEALTHCARE	A3	
2281-7824	HEALTHCARE IN LOW-RESOURCE SETTINGS	B2	
1840-2291	HEALTHMED	B3	
1986-8103	HEALTHMED JOURNAL	B3	
0147-9563	HEART & LUNG	A3	
1109-9666	HELLENIC JOURNAL OF CARDIOLOGY	A3	
2531-1379	HEMATOLOGY, TRANSFUSION AND CELL THERAPY (IMPRESSO)	B3	
1809-4260	HIPERTENSÃO (SÃO PAULO. IMPRESSO)	C	
1678-4758	HISTÓRIA, CIÊNCIAS, SAÚDE (ONLINE)	A1	
0104-5970	HISTÓRIA, CIÊNCIAS, SAÚDE-MANGUINHOS (IMPRESSO)	A1	
2176-7475	HISTÓRIA DA ENFERMAGEM: REVISTA ELETRÔNICA (HERE)	C	
1807-1600	HOLOS (NATAL. ONLINE)	A1	
1569-1861	HONG KONG JOURNAL OF OCCUPATIONAL THERAPY (PRINT)	B1	
2318-1540	HORIZONTES - REVISTA DE EDUCAÇÃO	B1	
0716-8861	HORIZONTES DE ENFERMERÍA	B3	
0018-5043	HORMONE AND METABOLIC RESEARCH	B1	
1663-2818	HORMONE RESEARCH IN PAEDIATRICS	A2	
2576-4497	HOSPICE AND PALLIATIVE MEDICINE INTERNATIONAL JOURNAL	B3	
2378-878X	HSOA JOURNAL NEONATOLOGY AND CLINICAL PEDIATRICS	B3	
1982-8047	HU REVISTA	B3	
0103-3123	HU REVISTA (UFJF. IMPRESSO)	B3	
0960-3271	HUMAN & EXPERIMENTAL TOXICOLOGY	A4	
2595-0711	HUMAN  REPRODUCTION ARCHIVES	C	
1732-3991	HUMAN MOVEMENT	B1	
1899-1955	HUMAN MOVEMENT (ONLINE)	B1	
0167-9457	HUMAN MOVEMENT SCIENCE (PRINT)	A3	
1059-7794	HUMAN MUTATION	A2	
1478-4491	HUMAN RESOURCES FOR HEALTH	A2	
2164-5515	HUMAN VACCINES & IMMUNOTHERAPEUTICS	A3	
2358-8322	HUMANIDADES & INOVAÇÃO	B2	
1727-8120	HUMANIDADES MÉDICAS	B1	
0018-8158	HYDROBIOLOGIA (THE HAGUE. PRINT)	A2	
1980-1726	HYGEIA : REVISTA BRASILEIRA DE GEOGRAFIA MÉDICA E DA SAÚDE (UBERLÂNDIA)	A1	
1064-1955	HYPERTENSION IN PREGNANCY (PRINT)	B1	
1981-1179	ID ONLINE - REVISTA MULTIDISCIPLINAR E DE PSICOLOGIA	B3	
1518-6911	IDEAÇÃO (UNIOESTE. IMPRESSO)	B1	
2169-3536	IEEE ACCESS	A3	
0018-9456	IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT	A1	
1751-8822	IET SCIENCE, MEASUREMENT & TECHNOLOGY (PRINT)	A3	
1973-8145	IL MULINO	A1	
2233-7822	IMAGING SCIENCE IN DENTISTRY	A4	
1742-4933	IMMUNITY & AGEING	A3	
0171-2985	IMMUNOBIOLOGY.	A2	
0019-2805	IMMUNOLOGY (OXFORD. PRINT)	A1	
2307-5260	IN CRESCENDO	B1	
1980-6418	IN REVISTA (UNAERP)	B2	
2471-2531	INAUGURAL REVIEW SERIES	A3	
1808-8678	INCLUSÃO SOCIAL (ONLINE)	A3	
